QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,TELBSNZ,TELBSNZ_,TELRESD,TELRESD_,TELCELL,TELCELL_,TINTNET,TINTNET_,TCABLE,TCABLE_,BILPERD,BILPERD_,QADINE1X,QADI_E1X,QADINE2X,QADI_E2X,QADINE3X,QADI_E3X,QADCAB1X,QADC_B1X,QADCAB2X,QADC_B2X,QADCAB3X,QADC_B3X,TELRES1X,TELR_S1X,TELRES2X,TELR_S2X,TELRES3X,TELR_S3X,TELCEL1X,TELC_L1X,TELCEL2X,TELC_L2X,TELCEL3X,TELC_L3X,TELBLPRS,TELB_PRS,TPHONE,TPHONE_
20213,04573424,28,0,1,,A,,A,,A,1,D,2,D,,A,52,D,52,D,52,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04573434,23,0,1,,A,,A,,A,1,D,2,D,,A,90,D,90,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04573434,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,1,D
20213,04573454,39,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,1,D
20213,04573454,40,0,1,,A,,A,,A,1,D,2,D,,A,75,D,75,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04573494,15,0,1,,A,1,D,2,D,1,D,1,D,,A,83,G,33,G,33,G,97,G,38,G,41,G,97,G,38,G,38,G,123,G,51,G,48,G,2,D,1,D
20213,04573524,11,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20213,04573524,12,0,1,,A,,A,,A,1,D,2,D,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04573554,56,0,1,0.90,D,1,D,,A,1,D,1,D,,A,9,E,9,E,9,E,16,E,16,E,16,E,10,E,10,E,10,E,,A,,A,,A,2,D,1,D
20213,04573554,57,0,1,0.90,D,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,16,D,16,D,,A,1,D
20213,04573574,33,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,165,D,165,D,193,D,,A,1,D
20213,04573574,34,0,1,,A,,A,,A,1,D,1,D,,A,77,E,79,E,82,E,141,E,139,E,140,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20213,04573624,25,0,1,,A,,A,,A,1,D,2,D,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04573624,26,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,1,D
20213,04573674,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,61,D,61,D,61,D,,A,1,D
20213,04573724,32,0,1,,A,1,D,,A,2,D,1,D,,A,,A,,A,,A,110,E,110,E,110,E,43,E,43,E,43,E,,A,,A,,A,2,D,1,D
20213,04573724,33,0,1,,A,,A,,A,1,D,2,D,,A,47,D,47,D,47,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04573724,34,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,102,D,102,D,102,D,,A,1,D
20213,04573784,17,0,1,,A,,A,,A,1,D,2,D,,A,40,D,40,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04573814,19,0,1,,A,1,D,,A,1,D,2,D,,A,65,E,65,E,62,E,,A,,A,,A,39,E,37,E,36,E,,A,,A,,A,2,D,1,D
20213,04573814,20,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,212,D,212,D,212,D,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04573814,21,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,29,D,29,D,29,D,,A,1,D
20213,04573974,20,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,90,D,90,D,,A,1,D
20213,04573974,21,0,1,,A,,A,,A,1,D,2,D,,A,10,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04573984,49,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,120,D,120,D,120,D,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04574034,20,0,1,,A,1,D,,A,2,D,1,D,,A,,A,,A,,A,104,E,105,E,91,E,52,E,51,E,45,E,,A,,A,,A,2,D,1,D
20213,04574034,21,0,1,,A,,A,,A,1,D,2,D,,A,10,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04574044,5,0,1,,A,,A,,A,1,D,1,D,,A,78,E,78,E,94,E,112,E,112,E,96,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20213,04574044,6,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,95,D,95,D,95,D,,A,1,D
20213,04574084,23,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,75,D,75,D,75,D,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04574134,20,0,1,,A,,A,,A,1,D,2,D,,A,304,T,308,T,288,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04574134,21,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04574144,28,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,85,D,85,D,85,D,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04574144,29,0,1,,A,,A,,A,1,D,2,D,,A,72,D,72,D,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04574144,30,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,72,D,72,D,72,D,,A,1,D
20213,04574164,32,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,1,D
20213,04574164,33,0,1,,A,,A,,A,1,D,2,D,,A,112,D,112,D,112,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04574164,34,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,128,D,128,D,128,D,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04574184,9,0,1,,A,,A,,A,1,D,2,D,,A,10,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04574184,10,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D,,A,1,D
20213,04574264,14,0,1,,A,,A,,A,1,D,1,D,,A,70,E,69,E,70,E,104,E,105,E,104,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20213,04574284,18,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,104,D,104,D,104,D,,A,1,D
20213,04574284,19,0,1,,A,1,D,,A,1,D,1,D,,A,35,E,35,E,40,E,52,E,50,E,42,E,27,E,28,E,31,E,,A,,A,,A,2,D,1,D
20213,04574294,32,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,28,D,28,D,28,D,,A,,A,,A,,A,1,D
20213,04574294,33,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,78,D,77,D,87,D,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04574294,34,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,53,D,53,D,53,D,,A,1,D
20213,04574314,15,0,1,,A,,A,,A,1,D,2,D,,A,69,D,69,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04574314,16,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,1,D
20213,04574324,21,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,1,D
20213,04574324,22,0,1,,A,,A,,A,1,D,2,D,,A,55,D,55,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04574384,37,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,196,D,196,D,196,D,,A,1,D
20213,04574384,38,0,1,,A,1,D,,A,1,D,1,D,,A,78,E,80,E,78,E,112,E,112,E,114,E,45,E,43,E,43,E,,A,,A,,A,2,D,1,D
20213,04574394,8,0,1,,A,,A,2,D,1,D,2,D,,A,46,E,47,E,48,E,,A,,A,,A,,A,,A,,A,59,E,58,E,57,E,2,D,1,D
20213,04574394,9,0,1,,A,,A,,A,1,D,2,D,,A,22,D,22,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04574424,30,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,1,D
20213,04574424,31,0,1,,A,,A,,A,1,D,2,D,,A,45,D,45,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04574434,29,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,242,D,242,D,242,D,,A,1,D
20213,04574434,30,0,1,,A,,A,,A,1,D,1,D,,A,67,E,67,E,67,E,113,E,113,E,113,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20213,04574484,30,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,58,D,58,D,58,D,,A,1,D
20213,04574484,31,0,1,,A,1,D,,A,1,D,1,D,,A,99,E,98,E,99,E,106,E,105,E,105,E,110,E,112,E,111,E,,A,,A,,A,2,D,1,D
20213,04574564,50,0,1,,A,1,D,,A,1,D,2,D,,A,105,E,107,E,108,E,,A,,A,,A,85,E,83,E,82,E,,A,,A,,A,2,D,1,D
20213,04574564,51,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,92,D,92,D,92,D,,A,1,D
20213,04574624,37,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,130,D,130,D,130,D,,A,1,D
20213,04574624,38,0,1,,A,,A,,A,1,D,2,D,,A,69,D,69,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04574644,20,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,65,D,65,D,65,D,,A,1,D
20213,04574644,21,0,1,,A,,A,,A,1,D,2,D,,A,120,D,120,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04574684,9,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04574684,10,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20213,04574694,4,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,125,D,125,D,125,D,,A,1,D
20213,04574694,5,0,1,,A,,A,,A,1,D,1,D,,A,44,E,44,E,45,E,76,E,76,E,75,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20213,04574704,34,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,1,D
20213,04574704,35,0,1,,A,,A,,A,1,D,2,D,,A,54,D,54,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04574714,43,0,1,,A,,A,,A,1,D,1,D,,A,105,E,105,E,104,E,128,E,128,E,129,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20213,04574714,44,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,260,D,260,D,260,D,,A,1,D
20213,04574734,36,0,1,,A,1,D,,A,1,D,2,D,,A,49,E,49,E,49,E,,A,,A,,A,46,E,46,E,46,E,,A,,A,,A,2,D,1,D
20213,04574804,69,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,145,D,145,D,145,D,,A,,A,,A,,A,1,D
20213,04574804,70,0,1,,A,1,D,,A,1,D,1,D,,A,69,E,69,E,67,E,78,E,78,E,78,E,78,E,78,E,80,E,,A,,A,,A,2,D,1,D
20213,04574804,71,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,145,D,225,D,225,D,,A,,A,,A,,A,1,D
20213,04574824,32,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,114,D,114,D,114,D,,A,1,D
20213,04574824,33,0,1,,A,1,D,,A,1,D,1,D,,A,59,E,58,E,60,E,63,E,62,E,62,E,65,E,67,E,65,E,,A,,A,,A,2,D,1,D
20213,04574834,30,0,1,,A,1,D,,A,1,D,1,D,,A,84,E,84,E,90,E,129,E,129,E,124,E,47,E,47,E,46,E,,A,,A,,A,2,D,1,D
20213,04574834,31,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,105,D,105,D,105,D,,A,1,D
20213,04574844,31,0,1,,A,,A,,A,1,D,1,D,,A,72,E,72,E,72,E,108,E,108,E,108,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20213,04574844,32,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,65,D,65,D,65,D,,A,,A,,A,,A,1,D
20213,04574844,33,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,306,D,306,D,306,D,,A,1,D
20213,04574904,11,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D
20213,04574904,12,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04574914,41,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,312,D,312,D,312,D,,A,1,D
20213,04574914,42,0,1,,A,,A,,A,1,D,1,D,,A,124,E,123,E,124,E,161,E,162,E,161,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20213,04574924,43,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,165,D,165,D,165,D,,A,1,D
20213,04574924,44,0,1,,A,,A,,A,1,D,2,D,,A,75,D,75,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04575034,16,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,148,D,148,D,148,D,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04575034,17,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04575054,43,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,84,D,80,D,,A,1,D
20213,04575054,44,0,1,,A,,A,,A,1,D,2,D,,A,75,D,75,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04575064,30,0,1,,A,,A,,A,1,D,2,D,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04575084,24,0,1,,A,1,D,,A,1,D,2,D,,A,86,E,86,E,86,E,,A,,A,,A,86,E,86,E,86,E,,A,,A,,A,1,D,1,D
20213,04575124,48,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,239,D,258,D,243,D,,A,1,D
20213,04575124,49,0,1,,A,,A,,A,1,D,1,D,,A,86,E,79,E,84,E,149,E,138,E,146,E,,A,,A,,A,,A,,A,,A,1,D,2,D
20213,04575154,16,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,70,D,70,D,,A,1,D
20213,04575154,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,76,D,76,D,76,D,,A,1,D
20213,04575154,18,0,1,,A,,A,,A,1,D,1,D,,A,54,E,56,E,55,E,76,E,74,E,75,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20213,04575174,18,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,122,D,122,D,122,D,,A,1,D
20213,04575174,19,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,136,D,136,D,136,D,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04575194,68,0,1,,A,1,D,,A,1,D,1,D,,A,73,E,72,E,74,E,94,E,95,E,95,E,24,E,24,E,24,E,,A,,A,,A,2,D,1,D
20213,04575194,69,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,154,D,155,D,160,D,,A,1,D
20213,04575264,60,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,180,D,180,D,180,D,,A,1,D
20213,04575264,61,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04575304,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,1,D
20213,04575304,25,0,1,,A,,A,,A,1,D,2,D,,A,69,D,69,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04575314,39,0,1,,A,,A,,A,1,D,2,D,,A,90,D,90,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04575314,40,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,160,D,160,D,,A,1,D
20213,04575314,41,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,108,D,108,D,108,D,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04575324,57,0,1,,A,,A,,A,1,D,1,D,,A,57,E,59,E,59,E,105,E,103,E,103,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20213,04575344,21,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04575344,22,0,1,,A,,A,,A,1,D,2,D,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04575344,23,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D
20213,04575384,32,0,1,,A,1,D,,A,1,D,1,D,,A,47,E,47,E,56,E,70,E,68,E,55,E,37,E,39,E,43,E,,A,,A,,A,2,D,1,D
20213,04575384,33,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,140,D,140,D,140,D,,A,1,D
20213,04575424,37,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,248,D,248,D,248,D,,A,1,D
20213,04575424,38,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04575484,7,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,74,D,74,D,74,D,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04575494,9,0,1,,A,1,D,,A,1,D,1,D,,A,35,E,35,E,33,E,54,E,54,E,59,E,23,E,23,E,20,E,,A,,A,,A,2,D,1,D
20213,04575504,36,0,1,,A,,A,,A,1,D,1,D,,A,65,D,65,D,65,D,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20213,04575504,37,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,310,D,310,D,310,D,,A,1,D
20213,04575524,38,0,1,,A,1,D,,A,1,D,2,D,,A,69,E,70,E,70,E,,A,,A,,A,39,E,38,E,38,E,,A,,A,,A,2,D,1,D
20213,04575524,39,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D
20213,04575534,19,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,180,D,180,D,180,D,,A,1,D
20213,04575534,20,0,1,,A,,A,,A,1,D,2,D,,A,90,D,90,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04575554,20,0,1,,A,,A,,A,1,D,2,D,,A,79,D,79,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04575554,21,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,1,D
20213,04575564,15,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20213,04575564,16,0,1,,A,,A,2,F,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20213,04575594,9,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04575604,53,0,1,,A,,A,,A,1,D,1,D,,A,27,E,27,E,27,E,48,E,48,E,48,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20213,04575614,6,0,1,,A,,A,,A,1,D,2,D,,A,10,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04575614,7,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,45,D,45,D,,A,1,D
20213,04575624,29,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D
20213,04575624,30,0,1,,A,,A,,A,1,D,1,D,,A,43,E,42,E,42,E,61,E,62,E,62,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20213,04575644,10,0,1,,A,1,D,,A,1,D,1,D,,A,82,E,82,E,85,E,123,E,123,E,117,E,55,E,55,E,58,E,,A,,A,,A,2,D,1,D
20213,04575684,13,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,66,D,66,D,66,D,,A,1,D
20213,04575684,14,0,1,,A,1,D,,A,2,D,1,D,,A,,A,,A,,A,70,E,66,E,67,E,42,E,46,E,45,E,,A,,A,,A,2,D,1,D
20213,04575704,30,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,79,D,79,D,79,D,,A,,A,,A,,A,1,D
20213,04575704,31,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,1,D
20213,04575704,32,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,245,D,245,D,245,D,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04575734,21,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,160,D,160,D,,A,1,D
20213,04575734,22,0,1,,A,,A,,A,1,D,1,D,,A,52,E,52,E,52,E,78,E,78,E,78,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20213,04575754,26,0,1,,A,,A,,A,1,D,2,D,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04575754,27,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,1,D
20213,04575764,14,0,1,,A,1,D,,A,1,D,2,D,,A,18,E,18,E,17,E,,A,,A,,A,17,E,17,E,18,E,,A,,A,,A,2,D,1,D
20213,04575764,15,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,170,D,170,D,170,D,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04575794,16,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,90,D,90,D,,A,1,D
20213,04575794,17,0,1,,A,,A,,A,1,D,2,D,,A,80,D,8,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04575794,18,0,1,,A,,A,,A,1,D,2,D,,A,13,D,13,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04575814,9,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,47,D,47,D,48,D,,A,,A,,A,,A,1,D
20213,04575864,38,0,1,,A,1,D,,A,1,D,1,D,,A,100,E,64,E,92,E,152,E,98,E,128,E,55,E,36,E,46,E,,A,,A,,A,1,D,1,D
20213,04575864,39,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,70,D,,A,1,D
20213,04575884,43,0,1,,A,,A,,A,1,D,2,D,,A,55,D,55,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04575884,44,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,152,D,152,D,152,D,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04575884,45,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,254,D,254,D,254,D,,A,1,D
20213,04575894,23,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,99,D,99,D,99,D,,A,1,D
20213,04575894,24,0,1,,A,,A,,A,1,D,1,D,,A,27,E,28,E,28,E,38,E,37,E,37,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20213,04575914,37,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,420,D,420,D,420,D,,A,1,D
20213,04575914,38,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,170,D,170,D,170,D,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04575914,39,0,1,,A,,A,,A,1,D,2,D,,A,69,D,69,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04575934,30,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,160,D,160,D,,A,1,D
20213,04575934,31,0,1,,A,,A,,A,1,D,2,D,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20213,04575974,27,0,1,,A,,A,2,D,1,D,2,D,,A,83,E,83,E,83,E,,A,,A,,A,,A,,A,,A,142,E,142,E,142,E,2,D,1,D
20213,04575994,16,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D
