QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,S17CODEA,S17C_DEA,S17GFTCA,S17G_TCA,SUBEXPX,SUBEXPX_,SUBMO,SUBMO_,SUBPURCH
20193,04184542,16,0,1,530,D,1,D,18,D,07,D,
20193,04184542,17,0,2,600,D,1,D,180,D,05,D,
20193,04184592,11,0,1,520,D,1,D,24,D,06,D,
20193,04184592,12,0,1,520,D,1,D,46,D,07,D,
20193,04184602,17,0,1,500,D,1,D,80,D,07,D,
20193,04184642,12,0,1,610,D,1,D,51,D,07,D,
20193,04184642,13,0,1,210,D,1,D,6,D,06,D,
20193,04184642,14,0,1,370,D,1,D,15,D,07,D,
20193,04184642,15,0,1,400,D,1,D,15,D,06,D,
20193,04184662,19,0,1,500,D,1,D,780,D,07,D,
20193,04184682,24,0,1,210,D,1,D,69,D,13,D,
20193,04184782,28,0,2,500,D,1,D,800,F,05,D,
20193,04184862,42,0,1,355,D,1,D,16,D,13,D,
20193,04184882,14,0,1,355,D,1,D,28,D,13,D,
20193,04184892,39,0,1,150,D,1,D,17,D,05,D,
20193,04184892,40,0,1,150,D,1,D,17,D,06,D,
20193,04184892,41,0,1,150,D,1,D,17,D,07,D,
20193,04184902,27,0,1,830,D,1,D,30,D,13,D,
20193,04184902,28,0,1,500,D,1,D,30,D,07,D,
20193,04184902,29,0,1,160,D,1,D,15,D,07,D,
20193,04184902,30,0,1,210,D,1,D,120,D,13,D,
20193,04184902,31,0,1,330,D,1,D,16,D,13,D,
20193,04184902,32,0,1,355,D,1,D,14,D,13,D,
20193,04184902,33,0,1,355,D,1,D,5,D,13,D,
20193,04184942,57,0,1,355,D,1,D,83,D,13,D,
20193,04184942,58,0,1,410,D,1,D,1,D,06,D,
20193,04184942,59,0,1,355,D,1,D,80,D,13,D,
20193,04184942,60,0,1,410,D,1,D,67,D,06,D,
20193,04184942,61,0,1,410,D,1,D,46,D,07,D,
20193,04184952,24,0,1,610,D,1,D,84,D,07,D,
20193,04184952,25,0,1,500,D,1,D,50,D,06,D,
20193,04184952,26,0,1,310,D,1,D,11,D,06,D,
20193,04184952,27,0,1,320,D,1,D,1,D,07,D,
20193,04184972,39,0,1,840,D,1,D,45,D,06,D,
20193,04184972,40,0,1,520,D,1,D,125,D,05,D,
20193,04185022,18,0,2,520,D,1,D,35,D,05,D,
20193,04185062,32,0,1,355,D,1,D,20,D,13,D,
20193,04185152,15,0,1,830,D,1,D,99,D,13,D,
20193,04185152,16,0,1,600,D,1,D,150,D,07,D,
20193,04185152,17,0,1,330,D,1,D,15,D,13,D,
20193,04185252,18,0,1,830,D,1,D,57,D,13,D,
20193,04185252,19,0,1,355,D,1,D,11,D,05,D,
20193,04185252,20,0,1,355,D,1,D,11,D,06,D,
20193,04185312,10,0,2,520,D,1,D,50,D,05,D,
20193,04185322,5,0,1,830,D,1,D,150,D,13,D,
20193,04185322,6,0,2,520,D,1,D,100,D,05,D,
20193,04185332,18,0,1,150,D,1,D,29,D,05,D,
20193,04185332,19,0,2,500,D,1,D,20,D,05,D,
20193,04185352,24,0,1,210,D,1,D,40,D,06,D,
20193,04185352,25,0,1,500,D,1,D,80,D,07,D,
20193,04185352,26,0,1,700,D,1,D,15,D,13,D,
20193,04185352,27,0,1,355,D,1,D,15,D,13,D,
20193,04185352,28,0,1,320,D,1,D,8,D,07,D,
20193,04185452,14,0,1,830,D,1,D,685,D,13,D,
20193,04185452,15,0,2,610,D,1,D,685,D,05,D,
20193,04185472,37,0,1,330,D,1,D,13,D,13,D,
20193,04185492,39,0,1,355,D,1,D,17,D,13,D,
20193,04185532,23,0,1,830,D,1,D,20,D,13,D,
20193,04185532,24,0,1,520,D,1,D,30,D,07,D,
20193,04185532,25,0,1,210,D,1,D,10,D,07,D,
20193,04185532,26,0,1,330,D,1,D,7,D,13,D,
20193,04185552,13,0,1,830,D,1,D,60,D,13,D,
20193,04185552,14,0,1,520,D,1,D,15,D,05,D,
20193,04185552,15,0,1,520,D,1,D,15,D,07,D,
20193,04185552,16,0,1,330,D,1,D,11,D,13,D,
20193,04185642,20,0,1,150,D,1,D,127,D,05,D,
20193,04185642,21,0,1,150,D,1,D,127,D,06,D,
20193,04185642,22,0,1,150,D,1,D,127,D,07,D,
20193,04185652,21,0,1,840,D,1,D,11,D,07,D,
20193,04185652,22,0,1,840,D,1,D,11,D,06,D,
20193,04185652,23,0,2,840,D,1,D,11,D,05,D,
20193,04185742,17,0,1,340,D,1,D,90,D,07,D,
20193,04185742,18,0,1,370,D,1,D,50,D,05,D,
20193,04185742,19,0,1,370,D,1,D,50,D,06,D,
20193,04185742,20,0,1,370,D,1,D,50,D,07,D,
20193,04185782,38,0,1,610,D,1,D,100,D,07,D,
20193,04185782,39,0,1,610,D,1,D,70,D,07,D,
20193,04185782,40,0,1,500,D,1,D,80,D,07,D,
20193,04185782,41,0,1,520,D,1,D,45,D,06,D,
20193,04185852,23,0,1,700,D,1,D,20,D,13,D,
20193,04185852,24,0,1,355,D,1,D,15,D,13,D,
20193,04185852,25,0,2,400,D,1,D,5,D,05,D,
20193,04185932,16,0,1,830,D,1,D,70,D,13,D,
20193,04185932,17,0,1,355,D,1,D,13,D,13,D,
20193,04185942,11,0,1,355,D,1,D,10,D,13,D,
20193,04186022,32,0,1,830,D,1,D,25,D,13,D,
20193,04186022,33,0,1,355,D,1,D,12,D,13,D,
20193,04186032,22,0,1,355,D,1,D,14,D,13,D,
20193,04186072,14,0,1,610,D,1,D,150,D,05,D,
20193,04186072,15,0,1,610,D,1,D,150,D,06,D,
20193,04186072,16,0,1,610,D,1,D,150,D,07,D,
20193,04186072,17,0,1,520,D,1,D,30,D,05,D,
20193,04186072,18,0,1,520,D,1,D,30,D,06,D,
20193,04186072,19,0,1,520,D,1,D,30,D,07,D,
20193,04186072,20,0,2,610,D,1,D,150,D,05,D,
20193,04186072,21,0,2,520,D,1,D,35,D,05,D,
20193,04186072,22,0,2,310,D,1,D,8,D,05,D,
20193,04186072,23,0,2,340,D,1,D,30,D,05,D,
20193,04186092,34,0,1,800,D,1,D,250,D,13,D,
20193,04186092,35,0,1,610,D,1,D,104,D,05,D,
20193,04186092,36,0,1,820,D,1,D,50,D,07,D,
20193,04186092,37,0,1,600,D,1,D,84,D,06,D,
20193,04186092,38,0,1,500,D,1,D,89,D,07,D,
20193,04186092,39,0,1,355,D,1,D,14,D,13,D,
20193,04186113,5,0,1,355,D,1,D,6,D,13,D,
20193,04186142,16,0,1,610,D,2,D,35,D,05,D,
20193,04186142,17,0,1,610,D,2,D,45,D,07,D,
20193,04186142,18,0,1,700,D,1,D,5,D,13,D,
20193,04186142,19,0,1,340,D,1,D,100,D,06,D,
20193,04186142,20,0,1,355,D,1,D,40,D,13,D,
20193,04186152,12,0,1,610,D,1,D,108,D,05,D,
20193,04186152,13,0,1,610,D,1,D,148,D,06,D,
20193,04186152,14,0,1,610,D,1,D,148,D,07,D,
20193,04186152,15,0,1,500,D,1,D,108,D,07,D,
20193,04186152,16,0,1,340,D,1,D,55,D,06,D,
20193,04186252,33,0,1,610,D,1,D,29,D,06,D,
20193,04186252,34,0,1,500,D,1,D,28,D,07,D,
20193,04186252,35,0,1,160,D,1,D,9,D,05,D,
20193,04186252,36,0,1,355,D,1,D,21,D,13,D,
20193,04186382,19,0,1,330,D,1,D,10,D,13,D,
20193,04186382,20,0,1,355,D,1,D,13,D,13,D,
20193,04186412,46,0,1,830,D,1,D,20,D,13,D,
20193,04186412,47,0,1,610,D,1,D,280,D,05,D,
20193,04186412,48,0,1,610,D,1,D,280,D,06,D,
20193,04186412,49,0,1,610,D,1,D,280,D,07,D,
20193,04186412,50,0,1,500,D,1,D,170,D,06,D,
20193,04186412,51,0,1,520,D,1,D,50,D,06,D,
20193,04186412,52,0,1,210,D,1,D,50,D,07,D,
20193,04186412,53,0,1,310,D,1,D,60,D,07,D,
20193,04186412,54,0,1,700,D,1,D,90,D,07,D,
20193,04186412,55,0,1,355,D,1,D,11,D,13,D,
20193,04186492,34,0,1,700,D,1,D,183,D,13,D,
20193,04186492,35,0,1,330,D,1,D,16,D,13,D,
20193,04186502,23,0,1,520,D,1,D,15,D,05,D,
20193,04186502,24,0,1,520,D,1,D,30,D,06,D,
20193,04186502,25,0,1,520,D,1,D,15,D,07,D,
20193,04186502,26,0,1,370,D,1,D,40,D,06,D,
20193,04186502,27,0,1,410,D,1,D,50,D,07,D,
20193,04186542,11,0,1,520,D,1,D,25,D,07,D,
20193,04186542,12,0,1,330,D,1,D,10,D,13,D,
20193,04186552,14,0,1,840,D,1,D,10,D,05,D,
20193,04186552,15,0,1,840,D,1,D,10,D,06,D,
20193,04186552,16,0,1,840,D,1,D,10,D,07,D,
20193,04186552,17,0,1,380,D,1,D,40,D,13,D,
20193,04186572,48,0,1,330,D,1,D,12,D,07,D,
20193,04186622,28,0,1,830,D,1,D,150,D,13,D,
20193,04186622,29,0,1,150,D,1,D,50,D,07,D,
20193,04186622,30,0,1,330,D,1,D,10,D,13,D,
20193,04186652,19,0,1,830,D,1,D,200,D,13,D,
20193,04186652,20,0,1,500,D,1,D,150,D,06,D,
20193,04186652,21,0,1,330,D,1,D,12,D,13,D,
20193,04186652,22,0,1,355,D,1,D,15,D,13,D,
20193,04186682,27,0,1,600,D,1,D,44,D,07,D,
20193,04186682,28,0,1,310,D,1,D,41,D,05,D,
20193,04186682,29,0,1,310,D,1,D,11,D,06,D,
20193,04186752,21,0,1,310,D,1,D,35,D,06,D,
20193,04186762,20,0,1,530,D,1,D,30,D,07,D,
20193,04186762,21,0,1,355,D,1,D,13,D,13,D,
20193,04186782,29,0,1,830,D,1,D,35,D,13,D,
20193,04186782,30,0,1,830,D,1,D,37,D,13,D,
20193,04186782,31,0,1,840,D,1,D,119,D,05,D,
20193,04186782,32,0,1,530,D,1,D,75,D,06,D,
20193,04186782,33,0,1,160,D,1,D,35,D,07,D,
20193,04186812,28,0,1,830,D,1,D,55,D,13,D,
20193,04186822,54,0,1,610,D,1,D,68,D,07,D,
20193,04186822,55,0,1,840,D,1,D,75,D,07,D,
20193,04186822,56,0,1,520,D,1,D,30,D,07,D,
20193,04186822,57,0,1,520,D,1,D,30,D,06,D,
20193,04186822,58,0,1,355,D,1,D,10,D,13,D,
20193,04186822,59,0,2,520,D,1,D,20,D,05,D,
20193,04186852,26,0,1,210,D,1,D,40,D,06,D,
20193,04186852,27,0,1,355,D,1,D,107,D,13,D,
20193,04186862,65,0,1,610,D,1,D,40,D,06,D,
20193,04186862,66,0,1,500,D,1,D,40,D,05,D,
20193,04186862,67,0,1,520,D,1,D,60,D,05,D,
20193,04186862,68,0,1,210,D,1,D,33,D,13,D,
20193,04186862,69,0,1,355,D,1,D,13,D,13,D,
20193,04186902,40,0,1,830,D,1,D,125,D,07,D,
20193,04186902,41,0,1,830,D,1,D,35,D,07,D,
20193,04186902,42,0,1,150,D,1,D,41,D,05,D,
20193,04186902,43,0,1,150,D,1,D,41,D,06,D,
20193,04186902,44,0,1,150,D,1,D,41,D,07,D,
20193,04186902,45,0,1,500,D,1,D,300,D,05,D,
20193,04186902,46,0,1,500,D,1,D,300,D,06,D,
20193,04186902,47,0,1,500,D,1,D,300,D,07,D,
20193,04186902,48,0,2,500,D,1,D,300,D,05,D,
20193,04186902,49,0,2,150,D,1,D,41,D,05,D,
20193,04186952,32,0,1,830,D,1,D,80,D,13,D,
20193,04186952,33,0,1,610,D,1,D,240,D,05,D,
20193,04186952,34,0,1,530,D,1,D,30,D,06,D,
20193,04186952,35,0,1,210,D,1,D,10,D,13,D,
20193,04186952,36,0,1,150,D,1,D,5,D,13,D,
20193,04186952,37,0,1,520,D,1,D,40,D,07,D,
20193,04186952,38,0,1,330,D,1,D,10,D,13,D,
20193,04186952,39,0,1,355,D,1,D,12,D,13,D,
20193,04186952,40,0,2,600,D,1,D,70,D,05,D,
20193,04186972,27,0,1,600,D,1,D,80,D,07,D,
20193,04186972,28,0,1,355,D,1,D,20,D,13,D,
20193,04186972,29,0,1,355,D,1,D,4,D,13,D,
20193,04186972,30,0,2,150,D,1,D,96,D,05,D,
20193,04186972,31,0,2,355,D,1,D,3,D,05,D,
20193,04187012,14,0,1,210,D,1,D,8,D,13,D,
20193,04187052,38,0,1,830,D,1,D,60,D,13,D,
20193,04187052,39,0,1,355,D,1,D,15,D,13,D,
20193,04187052,40,0,1,700,D,1,D,35,D,13,D,
20193,04187052,41,0,2,500,D,1,D,30,D,05,D,
20193,04187082,29,0,1,840,D,1,D,129,D,07,D,
20193,04187082,30,0,1,160,D,1,D,70,D,05,D,
20193,04187082,31,0,2,840,D,1,D,100,D,05,D,
20193,04187092,16,0,1,355,D,1,D,12,D,13,D,
20193,04187112,18,0,1,520,D,1,D,23,D,05,D,
20193,04187112,19,0,1,520,D,1,D,23,D,06,D,
20193,04187112,20,0,1,520,D,1,D,23,D,07,D,
20193,04187112,21,0,1,355,D,1,D,15,D,13,D,
20193,04187112,22,0,1,410,D,1,D,6,D,05,D,
20193,04187112,23,0,1,410,D,1,D,6,D,06,D,
20193,04187112,24,0,1,410,D,1,D,6,D,07,D,
20193,04187112,25,0,1,330,D,1,D,17,D,13,D,
20193,04187112,26,0,2,410,D,1,D,11,D,05,D,
20193,04187152,4,0,1,340,D,1,D,1,D,07,D,
20193,04187192,14,0,1,520,D,1,D,30,D,05,D,
20193,04187222,21,0,1,830,D,1,D,38,D,13,D,
20193,04187232,21,0,1,520,D,1,D,48,D,07,D,
20193,04187232,22,0,1,530,D,1,D,200,D,07,D,
20193,04187242,35,0,1,830,D,1,D,100,D,13,D,
20193,04187242,36,0,1,820,D,1,D,50,D,05,D,
20193,04187242,37,0,1,210,D,1,D,10,D,13,D,
20193,04187242,38,0,1,330,D,1,D,8,D,13,D,
20193,04187242,39,0,1,410,D,1,D,10,D,07,D,
20193,04187242,40,0,2,610,D,1,D,225,D,05,D,
20193,04187302,18,0,1,520,D,1,D,25,D,06,D,
20193,04187322,53,0,1,610,D,1,D,66,D,05,D,
20193,04187322,54,0,1,520,D,1,D,80,D,06,D,
20193,04187322,55,0,1,355,D,1,D,60,D,07,D,
20193,04187322,56,0,1,355,D,1,D,13,D,13,D,
20193,04187322,700,0,1,610,D,1,D,67,D,06,D,
20193,04187322,701,0,1,610,D,1,D,67,D,07,D,
20193,04187382,32,0,1,520,D,1,D,70,D,06,D,
20193,04187382,33,0,1,700,D,1,D,70,D,13,D,
20193,04187392,17,0,1,830,D,1,D,71,D,13,D,
20193,04187392,18,0,1,210,D,1,D,40,D,13,D,
20193,04187392,19,0,1,355,D,1,D,20,D,13,D,
20193,04187402,42,0,1,830,D,1,D,10,D,13,D,
20193,04187402,43,0,1,610,D,1,D,175,D,07,D,
20193,04187402,44,0,1,520,D,1,D,20,D,07,D,
20193,04187402,45,0,1,210,D,1,D,50,D,07,D,
20193,04187462,55,0,1,830,D,1,D,50,D,13,D,
20193,04187462,56,0,1,520,D,1,D,20,D,05,D,
20193,04187462,57,0,1,530,D,1,D,40,D,07,D,
20193,04187462,58,0,1,150,D,1,D,10,D,05,D,
20193,04187462,59,0,1,150,D,1,D,10,D,06,D,
20193,04187462,60,0,1,150,D,1,D,10,D,07,D,
20193,04187462,61,0,1,330,D,1,D,10,D,13,D,
20193,04187462,62,0,1,355,D,1,D,15,D,13,D,
20193,04187462,63,0,1,355,D,1,D,12,D,13,D,
20193,04187512,25,0,1,830,D,1,D,225,D,13,D,
20193,04187542,19,0,2,810,D,1,D,40,D,05,D,
20193,04187592,30,0,1,600,D,1,D,19,D,07,D,
20193,04187592,31,0,1,600,D,1,D,19,F,07,D,
20193,04187592,32,0,1,600,D,1,D,19,F,07,D,
20193,04187592,33,0,1,520,D,1,D,84,D,07,D,
20193,04187592,34,0,1,500,D,1,D,671,D,07,D,
20193,04187592,35,0,1,700,D,1,D,115,D,07,D,
20193,04187622,33,0,1,600,D,1,D,150,D,07,D,
20193,04187622,34,0,1,520,D,1,D,30,D,06,D,
20193,04187622,35,0,1,520,D,1,D,30,D,07,D,
20193,04187622,36,0,1,520,D,1,D,30,D,05,D,
20193,04187622,37,0,1,210,D,1,D,20,D,07,D,
20193,04187622,38,0,1,330,D,1,D,10,D,13,D,
20193,04187622,39,0,1,355,D,1,D,14,D,13,D,
20193,04187622,40,0,1,355,D,1,D,16,D,13,D,
20193,04187622,41,0,1,340,D,1,D,15,D,07,D,
20193,04187652,36,0,1,830,D,1,D,163,D,13,D,
20193,04187652,37,0,1,830,D,1,D,200,D,06,D,
20193,04187652,38,0,1,620,D,1,D,3,D,07,D,
20193,04187652,39,0,1,820,D,1,D,69,D,06,D,
20193,04187652,40,0,1,330,D,1,D,5,D,13,D,
20193,04187652,41,0,2,840,D,1,D,60,D,05,D,
20193,04187652,42,0,2,150,D,1,D,40,D,05,D,
20193,04187652,43,0,2,150,D,1,D,18,D,05,D,
20193,04187662,31,0,1,830,D,1,D,90,D,13,D,
20193,04187662,32,0,1,355,D,1,D,10,D,13,D,
20193,04187672,22,0,1,840,D,1,D,15,D,07,D,
20193,04187692,28,0,1,355,D,1,D,20,D,13,D,
20193,04187722,25,0,1,355,D,1,D,15,D,13,D,
20193,04187752,12,0,1,840,D,1,D,85,D,05,D,
20193,04187802,30,0,1,830,D,1,D,30,D,13,D,
20193,04187802,31,0,1,610,D,1,D,30,D,06,D,
20193,04187802,32,0,1,520,D,1,D,25,D,06,D,
20193,04187802,33,0,1,530,D,1,D,50,D,07,D,
20193,04187802,34,0,2,520,D,1,D,25,D,05,D,
20193,04187852,24,0,1,330,D,1,D,10,D,13,D,
20193,04187852,25,0,1,355,D,1,D,10,D,13,D,
20193,04187872,35,0,1,610,D,1,D,150,D,05,D,
20193,04187872,36,0,1,520,D,1,D,30,D,06,D,
20193,04187872,37,0,1,320,D,1,D,18,D,07,D,
20193,04187872,38,0,1,355,D,1,D,9,D,13,D,
20193,04187872,39,0,2,520,D,1,D,25,D,05,D,
20193,04187932,12,0,1,355,D,1,D,30,D,13,D,
20193,04187962,27,0,1,150,D,1,D,60,D,05,D,
20193,04187962,28,0,1,150,D,1,D,60,D,06,D,
20193,04187962,29,0,1,150,D,1,D,60,D,07,D,
20193,04187962,30,0,2,150,D,1,D,58,D,05,D,
20193,04187962,31,0,2,150,D,1,D,3,D,05,D,
20193,04187972,52,0,1,520,D,1,D,27,D,06,D,
20193,04187972,53,0,1,210,D,1,D,20,D,05,D,
20193,04187972,54,0,1,320,D,1,D,4,D,06,D,
20193,04187972,55,0,1,370,D,1,D,30,D,06,D,
20193,04187982,29,0,2,370,D,1,D,25,D,05,D,
20193,04188014,14,0,1,355,D,1,D,27,D,13,D,
20193,04188022,7,0,1,355,D,1,D,10,D,13,D,
20193,04188052,46,0,1,830,D,1,D,1900,D,07,D,
20193,04188052,47,0,1,840,D,1,D,60,D,05,D,
20193,04188052,48,0,1,840,D,1,D,55,D,06,D,
20193,04188052,49,0,1,520,D,1,D,61,D,05,D,
20193,04188052,50,0,1,500,D,1,D,350,D,05,D,
20193,04188052,51,0,1,160,D,1,D,18,D,05,D,
20193,04188052,52,0,1,355,D,1,D,18,D,13,D,
20193,04188082,30,0,1,330,D,1,D,5,D,13,D,
20193,04188082,31,0,1,400,D,1,D,30,D,07,D,
20193,04188082,32,0,1,410,D,1,D,99,D,06,D,
20193,04188122,31,0,1,210,D,1,D,32,D,13,D,
20193,04188232,24,0,1,210,D,1,D,3,D,07,D,
20193,04188232,25,0,1,355,D,1,D,16,D,13,D,
20193,04188232,26,0,1,370,D,1,D,40,D,07,D,
20193,04188252,33,0,1,800,D,1,D,60,D,06,D,
20193,04188252,34,0,1,340,D,1,D,20,D,07,D,
20193,04188252,35,0,2,840,D,1,D,119,D,05,D,
20193,04188252,36,0,2,520,D,1,D,25,D,05,D,
20193,04188262,33,0,1,210,D,1,D,49,D,13,D,
20193,04188262,34,0,2,520,D,1,D,40,D,05,D,
20193,04188262,35,0,2,530,D,1,D,40,D,05,D,
20193,04188262,36,0,2,210,D,1,D,67,D,05,D,
20193,04188302,43,0,1,830,D,1,D,70,D,13,D,
20193,04188302,44,0,1,520,D,1,D,67,D,07,D,
20193,04188302,45,0,1,520,D,1,D,8,D,06,D,
20193,04188302,46,0,1,530,D,1,D,360,D,07,D,
20193,04188302,47,0,1,340,D,1,D,33,D,05,D,
20193,04188332,37,0,1,810,D,1,D,45,D,05,D,
20193,04188332,38,0,1,810,D,1,D,45,D,06,D,
20193,04188332,39,0,1,810,D,1,D,25,D,06,D,
20193,04188332,40,0,1,840,D,1,D,55,D,05,D,
20193,04188332,41,0,1,810,D,1,D,55,D,05,D,
20193,04188332,42,0,1,150,D,1,D,14,D,05,D,
20193,04188332,43,0,1,150,D,1,D,14,D,06,D,
20193,04188332,44,0,1,150,D,1,D,14,D,07,D,
20193,04188342,31,0,1,840,D,1,D,10,D,05,D,
20193,04188342,32,0,1,840,D,1,D,10,D,06,D,
20193,04188342,33,0,1,840,D,1,D,10,D,07,D,
20193,04188342,34,0,2,520,D,1,D,25,D,05,D,
20193,04188412,31,0,1,150,D,1,D,45,D,06,D,
20193,04188412,32,0,1,150,D,1,D,45,D,07,D,
20193,04188412,33,0,1,210,D,1,D,40,D,07,D,
20193,04188412,34,0,2,160,D,1,D,45,D,05,D,
20193,04188492,15,0,1,830,D,1,D,35,D,13,D,
20193,04188542,29,0,1,530,D,1,D,130,D,07,D,
20193,04188542,30,0,1,355,D,1,D,12,D,06,D,
20193,04188542,31,0,1,355,D,1,D,12,D,07,D,
20193,04188542,32,0,2,500,D,1,D,15,D,05,D,
20193,04188542,33,0,2,340,D,1,D,12,D,05,D,
20193,04188572,16,0,1,830,D,1,D,24,D,13,D,
20193,04188572,17,0,1,210,D,1,D,15,D,13,D,
20193,04188572,18,0,1,700,D,1,D,83,D,13,D,
20193,04188582,33,0,1,830,D,1,D,75,D,13,D,
20193,04188582,34,0,1,500,D,1,D,100,D,06,D,
20193,04188582,35,0,1,520,D,1,D,20,D,05,D,
20193,04188582,36,0,1,330,D,1,D,8,D,13,D,
20193,04188582,37,0,1,355,D,1,D,10,D,13,D,
20193,04188582,38,0,1,355,D,1,D,12,D,13,D,
20193,04188622,25,0,1,840,D,1,D,45,D,06,D,
20193,04188622,26,0,1,840,D,1,D,99,D,07,D,
20193,04188622,27,0,1,520,D,1,D,16,D,06,D,
20193,04188622,28,0,1,520,D,1,D,16,D,07,D,
20193,04188622,29,0,1,500,D,1,D,40,D,07,D,
20193,04188622,30,0,1,500,D,1,D,90,D,05,D,
20193,04188622,31,0,1,700,D,1,D,36,D,06,D,
20193,04188622,32,0,1,330,D,1,D,5,D,13,D,
20193,04188622,33,0,1,310,D,1,D,5,D,05,D,
20193,04188622,34,0,1,310,D,1,D,5,D,06,D,
20193,04188642,69,0,1,500,D,1,D,200,D,05,D,
20193,04188642,70,0,1,600,D,1,D,200,D,07,D,
20193,04188642,71,0,1,520,D,1,D,40,D,06,D,
20193,04188642,72,0,1,520,D,1,D,40,D,07,D,
20193,04188642,73,0,1,355,D,1,D,14,D,13,D,
20193,04188642,74,0,2,520,D,1,D,20,D,05,D,
20193,04188682,20,0,1,500,D,1,D,79,D,05,D,
20193,04188682,21,0,1,355,D,1,D,9,D,05,D,
20193,04188722,10,0,1,340,D,1,D,6,D,05,D,
20193,04188782,39,0,1,700,D,1,D,120,D,06,D,
20193,04188912,18,0,1,520,D,1,D,53,D,07,D,
20193,04188952,28,0,1,830,D,1,D,100,D,13,D,
20193,04188952,29,0,1,150,D,1,D,50,D,06,D,
20193,04188952,30,0,1,150,D,1,D,50,D,07,D,
20193,04188952,31,0,1,210,D,1,D,15,D,13,D,
20193,04188952,32,0,2,150,D,1,D,50,D,05,D,
20193,04188992,14,0,1,830,D,1,D,42,D,13,D,
20193,04188992,15,0,1,500,D,1,D,40,D,06,D,
20193,04188992,16,0,1,520,D,1,D,40,D,06,D,
20193,04188992,17,0,1,700,D,1,D,20,D,13,D,
20193,04189062,25,0,1,210,D,1,D,13,D,05,D,
20193,04189062,26,0,1,355,D,1,D,12,D,13,D,
20193,04189062,27,0,1,355,D,1,D,6,D,13,D,
20193,04189082,39,0,1,830,D,2,D,120,D,05,D,
20193,04189082,40,0,1,520,D,1,D,25,D,06,D,
20193,04189082,41,0,1,520,D,2,D,25,D,07,D,
20193,04189082,42,0,1,210,D,1,D,20,D,13,D,
20193,04189082,43,0,1,355,D,1,D,14,D,13,D,
20193,04189082,44,0,2,830,D,2,D,300,D,05,D,
20193,04189202,22,0,1,830,D,1,D,25,D,13,D,
20193,04189202,23,0,1,830,D,1,D,10,D,13,D,
20193,04189202,24,0,1,355,D,1,D,13,D,13,D,
20193,04189202,25,0,1,355,D,1,D,5,D,13,D,
20193,04189222,13,0,1,520,D,1,D,10,D,05,D,
20193,04189222,700,0,1,520,D,1,D,10,D,06,D,
20193,04189222,701,0,1,520,D,1,D,10,D,07,D,
20193,04189232,1,0,1,400,D,1,D,2,D,05,D,
20193,04189232,2,0,1,400,D,1,D,2,D,06,D,
20193,04189232,3,0,1,400,D,1,D,2,D,07,D,
20193,04189232,87,0,1,150,D,1,D,125,D,13,D,
20193,04189232,88,0,1,520,D,1,D,17,D,07,D,
20193,04189232,89,0,1,600,D,1,D,1035,D,06,D,
20193,04189232,90,0,1,600,D,2,D,1035,D,06,D,
20193,04189232,91,0,1,355,D,1,D,16,D,13,D,
20193,04189282,9,0,1,355,D,1,D,15,D,13,D,
20193,04189292,21,0,1,520,D,1,D,25,D,06,D,
20193,04189302,30,0,1,355,D,1,D,9,D,13,D,
20193,04189352,34,0,1,840,D,1,D,119,D,06,D,
20193,04189402,21,0,2,150,D,1,D,12,D,05,D,
20193,04189412,25,0,1,355,D,1,D,12,D,13,D,
20193,04189422,16,0,1,830,D,1,D,300,D,06,D,
20193,04189422,17,0,1,520,D,1,D,64,D,07,D,
20193,04189422,18,0,1,530,D,1,D,64,D,07,D,
20193,04189422,19,0,1,355,D,1,D,10,D,13,D,
20193,04189432,37,0,1,500,D,1,D,200,D,05,D,
20193,04189452,9,0,1,410,D,1,D,10,D,07,D,
20193,04189502,24,0,1,830,D,1,D,175,D,13,D,
20193,04189572,11,0,1,520,D,1,D,6,D,06,D,
20193,04189572,12,0,1,150,D,1,D,58,D,05,D,
20193,04189572,13,0,1,150,D,1,D,58,D,06,D,
20193,04189572,14,0,1,150,D,1,D,58,D,07,D,
20193,04189572,15,0,2,150,D,1,D,58,D,05,D,
20193,04189582,9,0,1,355,D,1,D,10,D,13,D,
20193,04189652,8,0,1,330,D,1,D,15,D,13,D,
20193,04189652,9,0,1,355,D,1,D,1,D,13,D,
20193,04189672,16,0,1,150,D,1,D,26,D,07,D,
20193,04189744,37,0,1,520,D,1,D,12,D,07,D,
20193,04189744,38,0,1,355,D,1,D,18,D,13,D,
20193,04189752,47,0,1,355,D,1,D,22,D,13,D,
20193,04189752,48,0,1,330,D,1,D,4,D,13,D,
20193,04189752,49,0,1,410,D,1,D,3,D,05,D,
20193,04189752,50,0,1,410,D,1,D,3,D,06,D,
20193,04189752,51,0,1,410,D,1,D,3,D,07,D,
20193,04189792,13,0,1,210,D,1,D,17,D,13,D,
20193,04189792,14,0,1,355,D,1,D,27,D,13,D,
20193,04189792,15,0,1,330,D,1,D,15,D,13,D,
20193,04189932,36,0,1,610,D,1,D,100,D,05,D,
20193,04189932,37,0,1,610,D,1,D,100,D,06,D,
20193,04189932,38,0,1,610,D,1,D,100,D,07,D,
20193,04189932,39,0,1,610,D,1,D,125,D,07,D,
20193,04189932,40,0,1,520,D,1,D,80,D,05,D,
20193,04189932,41,0,1,520,D,1,D,66,D,06,D,
20193,04189932,42,0,1,520,D,1,D,66,D,07,D,
20193,04189932,43,0,1,355,D,1,D,26,D,13,D,
