QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,WHATPART,WHAT_ART,TRIPIDBC,TRIP_DBC,NUMSAME,NUMSAME_,EOTRIPMO,EOTR_PMO,NUMNIGHT,NUMN_GHT,FOODDEAL,FOOD_EAL,LODGDEAL,LODG_EAL,TRANDEAL,TRAN_EAL,ELSEDEAL,ELSE_EAL,CMLOCALY,CMLO_ALY,CMPLANEY,CMPL_NEY,CMTRAINY,CMTR_INY,CMBUSY,CMBUSY_,CMSHIPY,CMSHIPY_,RTCARY,RTCARY_,RTMOPEDY,RTMO_EDY,RTBOATY,RTBOATY_,RTCAMPY,RTCAMPY_,RTOTHERY,RTOT_ERY,PVCARY,PVCARY_,PVELSEY,PVELSEY_,PVTRANSY,PVTR_NSY,CMLOCALX,CMLO_ALX,CMPLANEX,CMPL_NEX,CMTRAINX,CMTR_INX,CMBUSX,CMBUSX_,CMSHIPX,CMSHIPX_,RTCARX,RTCARX_,RTMOPEDX,RTMO_EDX,RTBOATX,RTBOATX_,RTCAMPX,RTCAMPX_,RTOTHERX,RTOT_ERX,GASOILX,GASOILX_,TRPTOLLX,TRPT_LLX,PARKINGX,PARK_NGX,LDGCOSTX,LDGC_STX,TRPALCHX,TRPA_CHX,TRPALCGX,TRPA_CGX,TRPSPRTX,TRPS_RTX,TRPETRTX,TRPE_RTX,TRMISCX,TRMISCX_,TRPGFTCX,TRPG_TCX,QTRFLAX,QTRFLAX_,QTRGLAX,QTRGLAX_
20193,04243381,49,0,1,1,D,5,D,1,D,08,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,29,D,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A
20193,04243381,50,0,1,2,D,6,D,1,D,08,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,40,D,,A,,A,,A,,A,,A,80,D,,A
20193,04243381,51,0,1,1,D,7,D,1,D,08,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,42,D,,A
20193,04243381,52,0,1,1,D,8,D,1,D,08,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,36,D,,A,,A,,A,8,D,,A,,A,,A,,A,,A,32,D,,A
20193,04243411,48,0,1,1,D,1,D,1,D,07,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,1000,D,50,D,,A,,A,90,D,,A,150,D,550,D,75,D
20193,04243411,49,0,1,1,D,2,D,1,D,06,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,50,D,,A,,A,400,D,,A,,A,,A,,A,,A,130,D,200,D,,A
20193,04243411,50,0,1,1,D,3,D,1,D,08,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,,A,,A,70,D,,A,,A,1000,D,75,D,25,D,,A,,A,,A,,A,725,D,25,D
20193,04243422,16,0,1,1,D,1,D,1,D,08,D,6,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,65,D,,A,48,D,20,D,,A
20193,04243461,26,0,1,1,D,1,D,1,D,07,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,30,D
20193,04243621,21,0,1,1,D,1,D,1,D,06,D,9,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,17,D,,A,425,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,15,D,,A,,A,,A,,A,,A,110,D,,A
20193,04243681,25,0,1,2,D,1,D,1,D,06,D,6,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,40,D,,A,,A,200,D,,A
20193,04243691,44,0,1,1,D,1,D,1,D,07,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,350,D,150,D,,A,,A,20,D,,A,,A,250,D,,A
20193,04243691,45,0,1,1,D,2,D,1,D,08,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,13,D,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,85,D,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,170,F
20193,04243691,46,0,1,1,D,3,D,1,D,07,D,5,D,1,D,1,D,2,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,558,G,74,G,,A,65,G,212,G,,A,,A,291,G,,A
20193,04243883,15,0,1,1,D,1,D,1,D,08,D,15,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,400,D,100,D
20193,04243941,25,0,1,1,D,1,D,1,D,06,D,7,D,1,D,1,D,1,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,26,G,1036,G,108,G,10,G,,A,,A,,A,,A,,A,,A,,A,,A,,A,428,G,50,G,,A,22,G,125,G,,A,,A,195,G,,A
20193,04243981,27,0,1,1,D,2,D,1,D,06,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,15,D,,A,,A,200,D,40,D,,A,,A,,A,,A,,A,210,D,,A
20193,04244051,44,0,1,1,D,1,D,1,D,07,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A
20193,04244061,27,0,1,2,D,1,D,1,D,07,D,18,D,1,D,1,D,2,D,2,D,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,1409,G,394,G,,A,,A,800,D,,A,,A,997,G,,A
20193,04244081,45,0,1,1,D,1,D,1,D,07,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,500,D,40,D,25,D,1800,D,300,D,100,D,,A,1200,D,,A,,A,500,D,300,D
20193,04244291,18,0,1,1,D,1,D,1,D,08,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,,A,,A,,A,,A,,A,,A,100,D,,A,,A,50,D,100,D
20193,04244291,19,0,1,1,D,2,D,1,D,07,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,100,D,,A,,A,,A,,A,,A,,A,100,D,,A
20193,04244291,20,0,1,1,D,3,D,1,D,06,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A
20193,04244391,27,0,1,2,D,1,D,1,D,06,D,9,D,,A,,A,,A,,A,01,D,02,D,03,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,1200,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,800,D,,A,,A,,A,,A,,A,1000,D,,A,,A
20193,04244401,38,0,1,1,D,1,D,1,D,07,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D
20193,04244531,22,0,1,1,D,1,D,1,D,08,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,30,D,,A,1800,D,,A,,A,,A,,A,,A,88,F,500,D,50,D
20193,04244541,34,0,1,1,D,1,D,1,D,08,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,15,D,,A,600,D,70,D,30,D,,A,,A,,A,,A,280,D,70,D
20193,04244811,12,0,1,1,D,1,D,1,D,06,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,33,F,100,D,,A,,A,1000,D,,A,20,D,,A,,A,,A,,A,100,D,80,D
20193,04244821,16,0,1,2,D,1,D,1,D,07,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,50,D,,A,,A,,A,,A,,A,,A,30,D,,A
20193,04244881,31,0,1,1,D,1,D,1,D,07,D,7,D,,A,,A,,A,,A,01,D,02,D,03,D,,A,,A,,A,,A,,A,,A,,A,13,D,16,D,,A,20,D,350,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,10,D,,A,,A,5,D,,A,,A,190,D,75,D
20193,04244881,32,0,1,1,D,2,D,1,D,07,D,2,D,1,D,1,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,132,G,8,G,,A,,A,,A,,A,,A,30,G,,A
20193,04244881,33,0,1,1,D,3,D,2,D,08,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,15,D,5,D
20193,04244881,34,0,1,1,D,4,D,1,D,06,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,110,D,,A,,A,,A,60,D,,A,,A,90,D,20,D
20193,04244881,35,0,1,1,D,5,D,1,D,08,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D
20193,04244941,52,0,1,1,D,1,D,1,D,07,D,4,D,,A,,A,,A,,A,,A,02,D,03,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1200,D,100,D,,A,,A,,A,,A,,A,140,D,60,D
20193,04244941,53,0,1,1,D,2,D,1,D,07,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,2400,D,,A,,A,,A,,A,,A,,A,100,D,,A
20193,04244941,54,0,1,1,D,3,D,1,D,07,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,40,D,,A,,A,100,D,,A,,A,100,D,,A,,A,200,D,,A
20193,04244951,23,0,1,1,D,1,D,1,D,07,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,425,D,,A,,A,,A,,A,,A,,A,50,D,60,D
20193,04245062,44,0,1,1,D,1,D,1,D,08,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A
20193,04245071,13,0,1,1,D,1,D,1,D,08,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,730,D,,A,,A,,A,,A,,A,,A,200,D,,A
20193,04245131,28,0,1,1,D,2,D,1,D,07,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,35,D,,A
20193,04245141,21,0,1,1,D,1,D,1,D,08,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,500,D,30,D,,A,,A,,A,,A,,A,370,D,,A
20193,04245201,13,0,1,1,D,1,D,1,D,08,D,4,D,1,D,1,D,1,D,2,D,01,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,89,G,1106,G,,A,61,G,161,G,,A,,A,,A,,A,,A,,A,,A,,A,1197,G,54,G,,A,,A,,A,,A,,A,332,G,,A
20193,04245301,17,0,1,1,D,1,D,1,D,07,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A
20193,04245301,18,0,1,1,D,2,D,1,D,07,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A
20193,04245321,53,0,1,1,D,1,D,1,D,08,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,160,D,7,D,,A,,A,,A,,A,,A,43,D,,A
20193,04245374,8,0,1,1,D,1,D,1,D,06,D,6,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,480,D,,A,,A,200,D,,A,,A,,A,120,D,,A
20193,04245501,56,0,1,1,D,2,D,1,D,07,D,13,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,320,D,7750,D,,A,,A,,A,1240,D,,A,,A,,A,,A,200,D,10,D,10,D,1220,D,150,D,,A,,A,550,D,,A,1100,D,950,D,50,D
20193,04245501,57,0,1,1,D,3,D,1,D,07,D,5,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,45,D,748,D,,A,,A,,A,167,D,,A,,A,,A,,A,10,D,,A,,A,,A,10,D,,A,,A,,A,,A,,A,90,D,,A
20193,04245541,14,0,1,1,D,1,D,1,D,06,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,200,D,,A,,A,,A,120,D,,A,,A,250,D,100,D
20193,04245571,29,0,1,1,D,1,D,1,D,08,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,120,D,,A,,A,,A,,A,,A,,A,100,D,,A
20193,04245691,51,0,1,1,D,1,D,1,D,06,D,7,D,,A,,A,,A,,A,,A,02,D,03,D,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,0,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1400,D,200,D,,A,,A,325,D,,A,,A,800,D,,A
20193,04245801,18,0,1,1,D,1,D,1,D,06,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1000,D,,A
20193,04245831,12,0,1,1,D,1,D,1,D,06,D,12,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5720,T,,A,,A,,A,,A,,A,,A,300,D,,A
20193,04245891,23,0,1,1,D,1,D,1,D,08,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,20,D,,A,332,D,,A,,A,,A,15,D,,A,,A,200,D,,A
20193,04246001,24,0,1,2,D,1,D,1,D,06,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,13,D,,A,,A,,A,70,D,,A,,A,,A,150,D,,A,,A,,A,,A,20,D,,A,30,D,,A,,A,,A,,A,50,D,,A,,A,60,D,25,D
20193,04246041,27,0,1,1,D,1,D,1,D,08,D,4,D,2,D,1,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,85,D,,A,,A,300,G,,A,6,D,,A,18,D,,A,,A,110,D,19,D
20193,04246061,28,0,1,1,D,1,D,1,D,07,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,625,D,40,D,,A,,A,,A,,A,,A,260,D,50,D
20193,04246121,21,0,1,1,D,1,D,1,D,06,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,450,D,,A,,A,,A,,A,,A,,A,400,D,,A
20193,04246181,18,0,1,1,D,1,D,1,D,06,D,22,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,540,D,100,D
20193,04246221,15,0,1,1,D,1,D,1,D,07,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,155,D,,A,,A,,A,,A,,A,,A,150,D,,A
20193,04246261,26,0,1,1,D,1,D,1,D,08,D,2,D,1,D,1,D,2,D,2,D,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,,A,,A,,A,,A,20,D,,A,,A,483,G,49,G,,A,,A,,A,,A,,A,151,G,,A
20193,04246261,27,0,1,1,D,2,D,1,D,06,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,193,D,,A,,A,,A,,A,33,D,,A,,A,1100,D,,A,,A,,A,,A,,A,,A,550,D,,A
20193,04246301,61,0,1,1,D,1,D,1,D,07,D,9,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,80,D,,A,,A,555,D,,A
20193,04246301,62,0,1,1,D,2,D,1,D,06,D,6,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D
20193,04246311,36,0,1,1,D,1,D,1,D,07,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,200,D,,A,,A,,A,40,D,,A,,A,200,D,,A
20193,04246341,19,0,1,1,D,1,D,1,D,07,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A
20193,04246341,20,0,1,1,D,2,D,1,D,07,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20193,04246501,22,0,1,2,D,1,D,1,D,08,D,2,D,1,D,1,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,182,G,24,G,,A,,A,,A,,A,,A,130,G,,A
20193,04246531,37,0,1,1,D,1,D,1,D,06,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,140,D,,A,,A,1300,D,,A,,A,,A,,A,,A,,A,400,D,,A
20194,04069564,38,0,1,1,D,3,D,1,D,07,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,5,D,6,D,470,D,100,D,,A,,A,,A,,A,,A,150,D,,A
20194,04069594,24,0,1,1,D,1,D,1,D,09,D,5,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,35,D,220,D,,A,,A,,A,0,D,,A,,A,,A,,A,30,D,,A,,A,,A,30,D,,A,,A,,A,,A,,A,120,D,,A
20194,04069684,33,0,1,1,D,1,D,1,D,08,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,500,D,,A,,A,,A,,A,,A,,A,50,D,25,D
20194,04069844,16,0,1,1,D,1,D,1,D,07,D,5,D,2,D,1,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,37,G,294,G,14,G,26,G,,A,,A,,A,,A,,A,,A,60,D,,A,,A,229,G,,A,,A,,A,,A,,A,,A,300,D,,A
20194,04070064,18,0,1,1,D,1,D,1,D,09,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,,A,,A,40,D,,A,,A,,A,,A,,A,30,D,20,D,60,D
20194,04070144,18,0,1,1,D,1,D,1,D,08,D,90,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,100,D,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20194,04070384,48,0,1,1,D,2,D,1,D,09,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A,11,D,,A,,A,,A,130,D,,A
20194,04070434,24,0,1,1,D,1,D,1,D,09,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,80,D
20194,04070454,36,0,1,1,D,4,D,1,D,07,D,4,D,1,D,1,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,185,G,410,G,140,G,60,G,,A,,A,,A,,A,,A,,A,120,D,,A,,A,477,G,99,G,120,D,,A,,A,,A,,A,214,G,0,D
20194,04070454,37,0,1,1,D,6,D,1,D,07,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,11,D,,A,,A,,A,45,D,60,D,,A,,A,,A,,A,65,D
20194,04070464,48,0,1,1,D,1,D,1,D,07,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,1500,D,,A,200,D,,A,,A,,A,,A,,A,200,D
20194,04070484,16,0,1,1,D,3,D,1,D,07,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,200,D,15,D,,A,,A,,A,,A,,A,65,D,,A
20194,04070704,54,0,1,1,D,2,D,4,D,07,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,,A,580,D,,A,,A,,A,,A,,A,,A,,A,200,D,600,D
20194,04071134,35,0,2,1,D,1,D,1,D,07,D,2,D,2,D,1,D,2,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,,A,20,D,191,G,21,D,,A,67,G,42,G,,A,,A,479,D,,A
