QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MINAPPLY,MINA_PLY,GFTCMIN,GFTCMIN_,MIN_MO,MIN_MO_,MINPURX,MINPURX_,MINRENTX,MINR_NTX,MNAPPL1,MNAPPL1_,MNAPPL2,MNAPPL2_,MNAPPL3,MNAPPL3_,MNAPPL4,MNAPPL4_,MNAPPL5,MNAPPL5_,MNAPPL6,MNAPPL6_,MNAPPL7,MNAPPL7_,MNAPPL8,MNAPPL8_,MNAPPL9,MNAPPL9_,INSTLSCR,INST_SCR,INSTLLEX,INST_LEX,APBPURCH,APBP_RCH
20191,03932904,1,0,1,260,D,1,D,01,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03932904,2,0,1,645,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03932904,3,0,1,645,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03932904,4,0,1,645,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03932914,1,0,1,700,D,3,D,12,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03932914,2,0,1,700,D,3,D,01,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03932914,3,0,1,700,D,3,D,02,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03932914,4,0,1,365,D,3,D,12,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20191,03932914,5,0,1,365,D,3,D,01,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20191,03932914,6,0,1,365,D,3,D,02,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20191,03932914,7,0,2,470,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03933004,2,0,1,300,D,1,D,12,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03933004,995,0,1,300,D,1,D,12,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03933124,1,0,1,640,D,1,D,01,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20191,03933124,2,0,1,320,D,1,D,02,D,137,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03933164,1,0,1,230,D,1,D,12,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03933164,2,0,1,240,D,1,D,01,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03933164,3,0,1,640,D,1,D,02,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20191,03933164,4,0,1,750,D,1,D,02,D,59,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03933164,5,0,1,650,D,1,D,01,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03933194,1,0,2,240,D,1,D,12,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03933234,1,0,1,310,D,1,D,12,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03933234,2,0,1,310,D,1,D,01,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03933234,3,0,1,310,D,1,D,02,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03933324,1,0,1,230,D,1,D,02,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03933324,2,0,1,260,D,3,D,12,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03933324,3,0,1,640,D,1,D,12,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20191,03933324,4,0,1,460,D,2,D,,A,,A,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03933414,1,0,1,660,D,1,D,01,D,321,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03933474,1,0,1,645,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03933484,1,0,1,510,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03933484,2,0,2,480,D,1,D,12,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03933484,3,0,2,510,D,1,D,12,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03933524,1,0,1,350,D,3,D,12,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03933544,1,0,1,750,D,1,D,01,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03933544,2,0,1,320,D,1,D,02,D,479,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03933544,3,0,2,900,D,1,D,12,D,,H,,A,900,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03933544,3,1,2,520,D,1,D,12,D,86,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03933544,3,2,2,650,D,1,D,12,D,51,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03933544,3,3,2,750,D,1,D,12,D,27,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03944013,1,0,1,300,D,1,D,11,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03944013,2,0,1,425,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20191,03944013,3,0,1,425,D,1,D,12,D,119,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20191,03944013,4,0,2,660,D,1,D,10,D,790,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03944013,5,0,2,540,D,1,D,10,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03944113,1,0,1,500,D,1,D,12,D,950,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03944143,2,0,1,240,D,1,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03944143,3,0,1,240,D,1,D,10,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03944143,4,0,1,230,D,1,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03944143,5,0,1,645,D,1,D,12,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03944143,6,0,1,660,D,1,D,11,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03944143,7,0,1,660,D,1,D,12,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03944163,1,0,1,240,D,1,D,12,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03944163,2,0,1,365,D,1,D,11,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20191,03944183,1,0,1,660,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03944183,2,0,1,425,D,1,D,10,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20191,03944203,1,0,1,230,D,1,D,12,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03944373,1,0,1,230,D,1,D,12,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03944483,1,0,1,230,D,1,D,11,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20191,03944493,1,0,1,750,D,1,D,11,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03944493,2,0,1,660,D,1,D,10,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03944493,3,0,1,320,D,1,D,11,D,31,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20191,03944503,1,0,1,230,D,1,D,11,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03944533,1,0,1,230,D,1,D,12,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03944593,1,0,1,640,D,1,D,12,D,192,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20191,03944603,1,0,1,660,D,1,D,11,D,541,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03944603,2,0,1,490,D,1,D,12,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03944623,1,0,1,660,D,1,D,10,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03944633,1,0,1,700,D,1,D,11,D,380,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03944633,2,0,1,365,D,3,D,11,D,264,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20191,03944633,3,0,2,660,D,1,D,10,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03944743,1,0,1,350,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03944843,1,0,1,365,D,1,D,11,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20191,03944843,2,0,1,540,D,1,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03944863,1,0,1,655,D,1,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20191,03944893,1,0,1,640,D,1,D,12,D,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20191,03944893,2,0,1,660,D,1,D,10,D,187,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03944893,3,0,1,390,D,1,D,11,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20191,03945063,1,0,1,480,D,1,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03945063,2,0,2,650,D,1,D,10,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03945223,1,0,1,750,D,1,D,10,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20191,03945283,1,0,1,330,D,1,D,10,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03945283,2,0,1,330,D,1,D,11,D,182,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03945283,3,0,1,480,D,1,D,11,D,41,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03945333,1,0,1,645,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03945433,1,0,1,230,D,1,D,11,D,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03945543,1,0,1,365,D,1,D,11,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20191,03945563,2,0,1,470,D,1,D,12,D,309,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03945573,1,0,2,640,D,1,D,10,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,2,D
20191,03945733,1,0,1,230,D,1,D,11,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03945733,2,0,1,230,D,1,D,11,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03945733,3,0,1,640,D,1,D,11,D,536,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20191,03945733,4,0,1,365,D,1,D,12,D,526,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20191,03945783,1,0,1,230,D,3,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03945863,1,0,1,230,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03945863,2,0,1,700,D,1,D,12,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03945863,3,0,1,470,D,1,D,12,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03945863,4,0,1,500,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03945863,5,0,1,500,D,1,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03945863,6,0,2,500,D,1,D,10,D,1089,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03945903,1,0,1,230,D,1,D,12,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03945953,1,0,1,750,D,1,D,12,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03945953,2,0,1,645,D,1,D,10,D,81,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03945953,3,0,1,300,D,1,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03945953,4,0,1,300,D,1,D,11,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03945953,5,0,1,300,D,1,D,12,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03945953,6,0,1,300,D,1,D,11,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03945973,1,0,1,230,D,1,D,11,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20191,03945973,2,0,1,470,D,1,D,10,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03945973,3,0,2,480,D,1,D,10,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946013,1,0,1,240,D,1,D,10,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946013,2,0,1,240,D,1,D,12,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946013,3,0,1,640,D,1,D,12,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20191,03946013,4,0,2,240,D,1,D,10,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946013,5,0,2,660,D,1,D,10,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946033,1,0,1,240,D,1,D,12,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946103,1,0,1,640,D,1,D,11,D,440,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20191,03946103,2,0,1,645,D,1,D,11,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946113,1,0,1,240,D,1,D,12,D,84,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946163,1,0,1,660,D,1,D,11,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946163,2,0,1,300,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946253,1,0,1,320,D,1,D,10,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946283,1,0,1,350,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946323,1,0,1,230,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20191,03946323,2,0,1,700,D,3,D,11,D,434,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946343,1,0,1,240,D,1,D,11,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946343,2,0,1,640,D,1,D,12,D,398,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20191,03946343,3,0,1,750,D,1,D,12,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946343,4,0,1,330,D,1,D,12,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946343,5,0,1,330,D,1,D,12,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946343,6,0,1,490,D,1,D,12,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946343,7,0,1,500,D,1,D,12,D,87,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946343,8,0,1,500,D,1,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946343,9,0,1,500,D,1,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946343,10,0,1,500,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946343,11,0,1,500,D,1,D,11,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946343,12,0,1,500,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946343,13,0,1,500,D,3,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946373,1,0,1,260,D,1,D,12,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20191,03946373,2,0,1,660,D,1,D,12,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946373,3,0,1,425,D,1,D,11,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20191,03946373,4,0,2,660,D,1,D,10,D,957,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946493,1,0,1,660,D,1,D,12,D,570,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946493,2,0,2,340,D,1,D,10,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946583,1,0,1,260,D,1,D,10,D,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946613,1,0,1,460,D,1,D,12,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946613,2,0,1,440,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20191,03946643,1,0,1,645,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946733,1,0,1,270,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946733,2,0,1,230,D,1,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946733,3,0,1,640,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20191,03946733,4,0,1,750,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946733,5,0,1,660,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946733,6,0,1,330,D,1,D,11,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946733,7,0,1,425,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20191,03946733,8,0,1,510,D,1,D,12,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946733,9,0,2,230,D,1,D,10,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946733,10,0,2,300,D,1,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946783,1,0,1,650,D,1,D,12,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946793,3,0,1,230,D,1,D,12,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946823,1,0,1,640,D,1,D,12,D,431,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20191,03946833,1,0,1,270,D,1,D,10,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946833,2,0,1,270,D,1,D,10,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946833,3,0,1,270,D,1,D,11,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946833,4,0,1,660,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946833,5,0,1,570,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946873,1,0,1,230,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946953,1,0,1,230,D,1,D,10,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946973,1,0,1,700,D,1,D,12,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946993,1,0,1,660,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946993,2,0,1,480,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03947023,1,0,1,230,D,1,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03947023,2,0,1,230,D,1,D,12,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03947023,3,0,1,640,D,1,D,11,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20191,03947023,4,0,1,480,D,1,D,11,D,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20191,03947023,5,0,1,480,D,1,D,11,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20191,03947023,6,0,2,230,D,1,D,10,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03947033,1,0,1,490,D,1,D,11,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03947043,1,0,1,310,D,1,D,10,D,590,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03947043,2,0,2,230,D,1,D,10,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03947053,1,0,1,480,D,1,D,11,D,244,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03947133,2,0,1,460,D,1,D,11,D,4815,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03947143,1,0,1,260,D,1,D,10,D,256,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03947183,1,0,1,640,D,1,D,11,D,1680,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,1,D
20191,03947193,1,0,1,230,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03947193,2,0,1,660,D,1,D,12,D,235,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03947193,3,0,2,660,D,1,D,10,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03947203,1,0,1,640,D,1,D,12,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20191,03947203,2,0,1,660,D,1,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03947263,1,0,1,645,D,1,D,12,D,216,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03947283,1,0,1,330,D,1,D,10,D,137,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03947283,2,0,1,330,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03947283,3,0,1,330,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03947283,4,0,2,330,D,1,D,10,D,181,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03947353,1,0,1,620,D,1,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03947403,1,0,1,230,D,1,D,10,D,91,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03947403,2,0,1,230,D,1,D,12,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03947403,3,0,1,645,D,1,D,10,D,138,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03947433,1,0,1,700,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03947443,1,0,1,320,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
