QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CONTCODE,CONT_ODE,CONTMO,CONTMO_,CONTEXPX,CONT_XPX
20224,05094132,3,0,1,150,D,07,D,30,D
20224,05094132,4,0,1,150,D,08,D,30,D
20224,05094132,5,0,1,150,D,09,D,40,D
20224,05094142,3,0,1,150,D,13,D,200,D
20224,05094172,2,0,1,150,D,13,D,100,D
20224,05094232,2,0,1,160,D,13,D,40,D
20224,05094402,2,0,1,150,D,13,D,200,D
20224,05094402,3,0,1,160,D,13,D,50,D
20224,05094412,4,0,1,160,D,13,D,60,D
20224,05094492,3,0,1,100,D,09,D,200,D
20224,05094552,3,0,1,150,D,13,D,100,D
20224,05094694,3,0,1,170,D,08,D,1550,D
20224,05094694,4,0,1,170,D,09,D,20000,D
20224,05094694,5,0,2,170,D,07,D,1000,D
20224,05094882,3,0,1,110,D,13,D,700,D
20224,05094882,4,0,1,150,D,13,D,221,F
20224,05094912,3,0,1,150,D,13,D,1273,F
20224,05095022,3,0,1,160,D,13,D,125,D
20224,05095102,2,0,1,160,D,13,D,50,D
20224,05095222,3,0,1,100,D,13,D,600,D
20224,05095292,5,0,1,170,D,08,D,50,D
20224,05095292,6,0,1,150,D,13,D,100,D
20224,05095352,2,0,1,150,D,09,D,200,D
20224,05095562,12,0,1,130,D,09,D,70,D
20224,05095562,13,0,1,160,D,07,D,115,D
20224,05095562,14,0,1,160,D,08,D,120,D
20224,05095562,15,0,1,160,D,09,D,75,D
20224,05095712,2,0,1,160,D,13,D,27,D
20224,05095732,2,0,1,150,D,13,D,600,D
20224,05095782,2,0,1,160,D,13,D,10,D
20224,05095852,4,0,1,170,D,13,D,100,D
20224,05095852,5,0,1,150,D,13,D,1200,D
20224,05095932,6,0,1,110,D,13,D,1000,D
20224,05096062,4,0,1,170,D,07,D,60,D
20224,05096142,2,0,1,160,D,09,D,25,D
20224,05096172,3,0,1,150,D,13,D,500,D
20224,05096272,4,0,1,140,D,09,D,1500,D
20224,05096342,3,0,1,170,D,09,D,200,D
20224,05096352,6,0,1,100,D,13,D,400,D
20224,05096352,7,0,1,150,D,13,D,100,D
20224,05096602,3,0,1,170,D,13,D,100,D
20224,05096612,2,0,1,130,D,13,D,150,D
20224,05096702,4,0,1,170,D,09,D,150,D
20224,05096812,2,0,1,150,D,13,D,180,D
20224,05096892,3,0,1,150,D,13,D,70,D
20224,05096892,4,0,1,160,D,13,D,40,D
20224,05096892,5,0,2,170,D,07,D,200,D
20224,05097032,2,0,1,100,D,09,D,100,D
20224,05097032,3,0,1,150,D,07,D,100,D
20224,05097212,2,0,1,160,D,13,D,141,F
20224,05097272,3,0,1,160,D,09,D,200,D
20224,05097352,8,0,1,170,D,13,D,130,D
20224,05097362,3,0,1,160,D,09,D,30,D
20224,05097372,2,0,1,100,D,09,D,200,D
20224,05097402,2,0,1,150,D,13,D,300,D
20224,05097432,4,0,1,170,D,07,D,200,D
20224,05097552,4,0,1,100,D,13,D,100,D
20224,05097582,2,0,1,170,D,13,D,115,D
20224,05097582,3,0,1,160,D,13,D,25,D
20224,05097582,4,0,1,160,D,13,D,35,D
20224,05097582,5,0,1,150,D,13,D,350,D
20224,05097622,5,0,1,160,D,13,D,125,D
20224,05097642,2,0,1,170,D,07,D,25,D
20224,05097722,9,0,2,170,D,07,D,100,D
20224,05097822,2,0,1,150,D,13,D,1000,D
20224,05097832,3,0,1,150,D,13,D,200,D
20224,05097832,4,0,1,160,D,09,D,100,D
20224,05098012,2,0,1,160,D,13,D,700,D
20224,05098042,2,0,1,170,D,07,D,50,D
20224,05098042,3,0,1,160,D,08,D,25,D
20224,05098112,2,0,1,150,D,13,D,10,D
20224,05098172,3,0,1,150,D,13,D,450,D
20224,05098202,8,0,1,160,D,13,D,20,D
20224,05098262,3,0,1,170,D,07,D,95,D
20224,05098262,4,0,1,170,D,08,D,105,D
20224,05098262,5,0,1,130,D,09,D,50,D
20224,05098282,2,0,1,150,D,13,D,50,D
20224,05098362,4,0,1,170,D,07,D,25,D
20224,05098362,5,0,1,150,D,08,D,150,D
20224,05098392,2,0,1,120,D,13,D,250,D
20224,05098462,4,0,1,160,D,07,D,200,D
20224,05098473,8,0,1,150,D,13,D,352,F
20224,05098482,2,0,1,150,D,13,D,225,D
20224,05098482,3,0,1,160,D,08,D,300,D
20224,05098492,12,0,1,160,D,09,D,50,D
20224,05098492,13,0,1,160,D,08,D,50,D
20224,05098492,14,0,1,160,D,13,D,15,D
20224,05098492,15,0,1,160,D,13,D,35,D
20224,05098502,4,0,1,170,D,13,D,50,D
20224,05098502,5,0,1,150,D,13,D,1000,D
20224,05098522,3,0,1,160,D,07,D,10,D
20224,05098522,4,0,1,160,D,08,D,115,D
20224,05098612,2,0,1,170,D,08,D,1000,D
20224,05098612,3,0,1,170,D,09,D,10,D
20224,05098612,4,0,2,170,D,07,D,4000,D
20224,05098612,5,0,2,160,D,07,D,3,D
20224,05098712,3,0,1,150,D,13,D,300,D
20224,05098882,2,0,1,100,D,07,D,500,D
20224,05098882,3,0,1,100,D,08,D,500,D
20224,05098882,4,0,1,100,D,09,D,500,D
20224,05098882,5,0,2,100,D,07,D,500,D
20224,05098992,6,0,1,170,D,09,D,5,D
20224,05099022,2,0,1,150,D,09,D,15,D
20224,05099032,4,0,1,170,D,09,D,60,D
20224,05099032,5,0,1,160,D,09,D,25,D
20224,05099032,6,0,1,150,D,13,D,60,D
20224,05099042,5,0,1,170,D,09,D,50,D
20224,05099142,7,0,1,160,D,13,D,60,D
20224,05099202,7,0,1,160,D,13,D,25,D
20224,05099262,3,0,1,160,D,09,D,200,D
20224,05099272,3,0,1,160,D,09,D,25,D
20224,05099292,3,0,1,150,D,13,D,300,D
20224,05099362,6,0,1,170,D,08,D,35,D
20224,05099382,2,0,1,150,D,13,D,50,D
20224,05099382,3,0,1,160,D,07,D,20,D
20224,05099412,2,0,1,160,D,13,D,25,D
20224,05099452,5,0,1,160,D,13,D,250,D
20224,05099532,2,0,1,160,D,07,D,60,D
20224,05099592,3,0,1,150,D,13,D,260,D
20224,05099592,4,0,1,150,D,13,D,20,D
20224,05099642,2,0,1,160,D,13,D,4500,D
20224,05099652,3,0,1,170,D,13,D,200,D
20224,05099702,6,0,1,150,D,13,D,352,F
20224,05099702,7,0,1,160,D,13,D,200,D
20224,05099872,4,0,1,150,D,13,D,135,D
20224,05099942,7,0,1,140,D,09,D,1000,D
20224,05100052,3,0,1,170,D,09,D,70,D
20224,05100132,3,0,1,100,D,07,D,120,D
20224,05100172,2,0,1,130,D,09,D,25,D
20224,05100272,2,0,1,150,D,13,D,20,D
20224,05100492,2,0,1,160,D,09,D,1500,D
20224,05100612,2,0,1,150,D,07,D,400,D
20224,05100612,3,0,1,150,D,08,D,250,D
20224,05100612,4,0,1,150,D,09,D,300,D
20224,05100682,2,0,1,170,D,09,D,200,D
20224,05100702,7,0,1,170,D,08,D,150,D
20224,05100822,7,0,1,150,D,13,D,150,D
20224,05100822,8,0,1,160,D,08,D,100,D
20224,05100932,4,0,1,170,D,09,D,50,D
20224,05100932,5,0,1,160,D,13,D,10,D
20224,05100942,2,0,1,170,D,13,D,50,D
20224,05100942,3,0,1,140,D,13,D,27,D
20224,05100952,5,0,1,150,D,07,D,500,D
20224,05100952,6,0,1,150,D,08,D,500,D
20224,05100952,7,0,1,150,D,09,D,500,D
20224,05100952,8,0,1,160,D,07,D,1000,D
20224,05100952,9,0,1,160,D,08,D,1000,D
20224,05100952,10,0,1,160,D,09,D,1000,D
20224,05101002,3,0,1,150,D,13,D,170,D
20224,05101002,4,0,1,160,D,13,D,85,D
20224,05101112,4,0,1,170,D,08,D,50,D
20224,05101112,5,0,1,160,D,13,D,300,D
20224,05101152,2,0,1,150,D,13,D,200,D
20224,05101222,3,0,1,150,D,13,D,250,D
20224,05101252,6,0,1,140,D,08,D,50,D
20224,05101252,7,0,1,150,D,13,D,100,D
20224,05101252,8,0,1,160,D,08,D,30,D
20224,05101252,9,0,1,160,D,08,D,40,D
20224,05101382,7,0,1,150,D,13,D,150,D
20224,05101382,8,0,1,160,D,13,D,100,D
20224,05101442,3,0,1,160,D,13,D,10,D
20224,05101442,4,0,1,160,D,13,D,15,D
20224,05101492,2,0,1,140,D,07,D,100,D
20224,05101492,3,0,1,140,D,08,D,100,D
20224,05101492,4,0,1,140,D,09,D,100,D
20224,05101492,5,0,1,160,D,07,D,62,D
20224,05101492,6,0,1,160,D,08,D,62,D
20224,05101492,7,0,1,160,D,09,D,62,D
20224,05101502,2,0,1,170,D,07,D,200,D
20224,05101502,3,0,1,170,D,08,D,100,D
20224,05101502,4,0,1,170,D,09,D,100,D
20224,05101512,3,0,1,170,D,13,D,50,D
20224,05101512,4,0,1,150,D,13,D,150,D
20224,05101662,2,0,1,170,D,07,D,100,D
20224,05101662,3,0,1,170,D,08,D,50,D
20224,05101662,4,0,1,150,D,08,D,400,D
20224,05101662,5,0,1,150,D,07,D,400,D
20224,05101662,6,0,1,150,D,09,D,400,D
20224,05101662,7,0,2,170,D,07,D,100,D
20224,05101672,4,0,1,150,D,13,D,316,D
20224,05101832,5,0,1,170,D,09,D,100,D
20224,05101832,6,0,1,160,D,09,D,100,D
20224,05101912,6,0,1,140,D,08,D,50,D
20224,05101982,6,0,1,170,D,13,D,35,D
20224,05101982,7,0,1,160,D,13,D,5,D
20224,05102032,2,0,1,160,D,13,D,10,D
20224,05102072,2,0,1,150,D,13,D,20,D
20224,05102112,2,0,1,160,D,13,D,50,D
20224,05102243,4,0,1,150,D,13,D,850,D
20224,05102272,2,0,1,160,D,13,D,20,D
20224,05102272,3,0,1,160,D,13,D,20,D
20224,05102302,4,0,1,150,D,13,D,260,D
20224,05102302,5,0,1,160,D,13,D,20,D
20224,05102312,4,0,1,170,D,09,D,250,D
20224,05102312,5,0,1,160,D,09,D,100,D
20224,05102312,6,0,1,160,D,07,D,125,D
20224,05102312,7,0,1,160,D,08,D,125,D
20224,05102312,8,0,1,160,D,09,D,125,D
20224,05102362,2,0,1,170,D,10,D,350,D
20224,05102412,2,0,1,160,D,10,D,10,D
20224,05102432,3,0,1,170,D,11,D,80,D
20224,05102432,4,0,1,170,D,11,D,200,D
20224,05102542,6,0,1,100,D,10,D,200,D
20224,05102542,7,0,1,150,D,09,D,1230,D
20224,05102542,8,0,1,150,D,10,D,3225,D
20224,05102542,9,0,1,150,D,11,D,2231,D
20224,05102542,10,0,2,170,D,09,D,300,D
20224,05102542,11,0,2,150,D,09,D,1209,D
20224,05102562,5,0,1,170,D,13,D,20,D
20224,05102562,6,0,1,160,D,10,D,151,D
20224,05102582,4,0,1,170,D,13,D,2500,D
20224,05102582,5,0,1,110,D,13,D,950,D
20224,05102582,6,0,1,120,D,13,D,2600,D
20224,05102582,7,0,1,160,D,13,D,50,D
20224,05102622,5,0,1,170,D,11,D,240,D
20224,05102622,6,0,1,170,D,13,D,10,D
20224,05102622,7,0,1,150,D,13,D,100,D
20224,05102622,8,0,1,160,D,13,D,100,D
20224,05102692,6,0,1,160,D,13,D,100,D
20224,05102732,2,0,1,170,D,11,D,100,D
20224,05102752,2,0,1,160,D,13,D,10,D
20224,05102812,5,0,1,150,D,13,D,600,D
20224,05102812,6,0,1,150,D,11,D,200,D
20224,05102892,3,0,1,100,D,13,D,350,D
20224,05102892,4,0,1,170,D,09,D,100,D
20224,05102892,5,0,1,170,D,10,D,75,D
20224,05102892,6,0,1,170,D,11,D,75,D
20224,05102892,7,0,2,100,D,09,D,500,D
20224,05102922,3,0,1,160,D,13,D,50,D
20224,05102942,14,0,1,170,D,13,D,150,D
20224,05103022,2,0,1,150,D,10,D,100,D
20224,05103022,3,0,1,150,D,10,D,100,D
20224,05103022,4,0,1,150,D,10,D,100,D
20224,05103032,3,0,1,150,D,13,D,15,D
20224,05103222,2,0,1,150,D,13,D,456,D
20224,05103222,3,0,1,160,D,13,D,128,D
20224,05103282,14,0,1,170,D,11,D,25,D
20224,05103332,2,0,1,150,D,13,D,800,D
20224,05103352,3,0,2,170,D,09,D,50,D
20224,05103422,5,0,1,170,D,13,D,10,D
20224,05103422,6,0,1,150,D,13,D,600,D
20224,05103432,2,0,1,150,D,13,D,300,D
20224,05103432,3,0,1,160,D,13,D,100,D
20224,05103432,4,0,1,160,D,13,D,100,D
20224,05103482,4,0,1,150,D,13,D,352,F
20224,05103582,2,0,1,160,D,13,D,80,D
20224,05103782,2,0,1,170,D,10,D,100,D
20224,05103782,3,0,1,110,D,13,D,300,D
20224,05103802,4,0,1,160,D,13,D,10,D
20224,05103852,2,0,1,150,D,13,D,467,D
20224,05103852,3,0,1,160,D,13,D,35,D
20224,05104142,3,0,1,120,D,13,D,100,D
20224,05104352,3,0,1,160,D,13,D,25,D
20224,05104362,3,0,1,150,D,13,D,100,D
20224,05104362,4,0,1,160,D,13,D,125,D
20224,05104482,3,0,1,170,D,11,D,100,D
20224,05104522,2,0,1,150,D,13,D,20,D
20224,05104542,16,0,1,170,D,09,D,150,D
20224,05104542,17,0,1,170,D,10,D,500,D
20224,05104542,18,0,1,170,D,11,D,200,D
20224,05104552,3,0,1,170,D,10,D,250,D
20224,05104562,2,0,1,150,D,13,D,100,D
20224,05104572,2,0,1,170,D,11,D,100,D
20224,05104572,3,0,1,170,D,13,D,10,D
20224,05104572,4,0,1,140,D,09,D,50,D
20224,05104572,5,0,1,140,D,11,D,100,D
20224,05104572,6,0,1,160,D,10,D,50,D
20224,05104642,3,0,1,100,D,10,D,600,D
20224,05104693,2,0,1,170,D,13,D,30,D
20224,05104693,3,0,1,150,D,13,D,20,D
20224,05104762,4,0,1,150,D,13,D,500,D
20224,05104792,2,0,1,160,D,11,D,40,D
20224,05104792,3,0,1,160,D,11,D,30,D
20224,05104792,4,0,2,160,D,09,D,84,D
20224,05104812,3,0,1,170,D,10,D,100,D
20224,05104832,6,0,1,170,D,09,D,170,D
20224,05104832,7,0,1,170,D,10,D,270,D
20224,05104832,8,0,1,170,D,11,D,100,D
20224,05104832,9,0,1,150,D,13,D,1780,D
20224,05104872,6,0,1,170,D,11,D,100,D
20224,05104872,7,0,1,130,D,11,D,50,D
20224,05104872,8,0,2,170,D,09,D,10,D
20224,05104902,3,0,1,110,D,13,D,380,D
20224,05104942,2,0,1,150,D,13,D,200,D
20224,05104952,2,0,1,160,D,09,D,100,D
20224,05104952,3,0,1,180,D,09,D,2447,F
20224,05105132,3,0,1,160,D,13,D,200,D
20224,05105132,4,0,1,150,D,13,D,300,D
20224,05105212,2,0,1,170,D,11,D,383,D
20224,05105242,7,0,1,170,D,11,D,60,D
20224,05105242,8,0,1,150,D,13,D,100,D
20224,05105242,9,0,1,150,D,13,D,33,D
20224,05105402,2,0,1,170,D,11,D,40,D
20224,05105532,11,0,1,170,D,10,D,40,D
20224,05105532,12,0,1,160,D,13,D,20,D
20224,05105542,2,0,1,140,D,09,D,17,D
20224,05105542,3,0,1,140,D,10,D,17,D
20224,05105542,4,0,1,140,D,11,D,17,D
20224,05105542,5,0,1,130,D,10,D,200,D
20224,05105542,6,0,1,160,D,11,D,20,D
20224,05105572,6,0,2,170,D,09,D,250,D
20224,05105632,6,0,1,150,D,13,D,450,D
20224,05105692,6,0,1,150,D,13,D,60,D
20224,05105692,7,0,1,160,D,13,D,60,D
20224,05105772,2,0,1,150,D,13,D,50,D
20224,05105783,4,0,1,160,D,13,D,10,D
20224,05105862,2,0,1,110,D,13,D,200,D
20224,05105902,3,0,1,100,D,13,D,400,D
20224,05105902,4,0,1,160,D,13,D,25,D
20224,05105902,5,0,1,160,D,11,D,50,D
20224,05106142,2,0,1,150,D,13,D,830,D
20224,05106172,2,0,1,150,D,13,D,240,D
20224,05106192,2,0,1,150,D,13,D,350,D
20224,05106202,2,0,1,170,D,09,D,50,D
20224,05106202,3,0,1,170,D,10,D,50,D
20224,05106252,2,0,1,170,D,13,D,20,D
20224,05106252,3,0,1,160,D,13,D,25,D
20224,05106252,4,0,1,160,D,13,D,22,D
20224,05106252,5,0,1,160,D,10,D,100,D
20224,05106332,2,0,1,160,D,10,D,200,D
20224,05106382,7,0,1,170,D,13,D,25,D
20224,05106382,8,0,1,110,D,13,D,380,D
20224,05106382,9,0,1,140,D,10,D,25,D
20224,05106382,10,0,1,150,D,13,D,150,D
20224,05106382,11,0,1,160,D,13,D,50,D
20224,05106502,2,0,1,150,D,09,D,280,D
20224,05106502,3,0,1,150,D,10,D,280,D
20224,05106502,4,0,1,150,D,11,D,280,D
20224,05106532,6,0,1,160,D,10,D,135,D
20224,05106532,7,0,2,160,D,09,D,50,D
20224,05106552,6,0,1,140,D,11,D,100,D
20224,05106622,2,0,1,140,D,11,D,10,D
20224,05106662,7,0,1,160,D,13,D,30,D
20224,05106662,8,0,1,160,D,11,D,20,D
20224,05106672,2,0,1,170,D,11,D,3628,D
20224,05106672,3,0,1,160,D,09,D,60,D
20224,05106672,4,0,1,160,D,10,D,154,D
20224,05106672,5,0,1,160,D,11,D,125,D
20224,05106732,7,0,1,170,D,09,D,100,D
20224,05106732,8,0,1,170,D,10,D,150,D
20224,05106742,2,0,1,110,D,13,D,400,D
20224,05106742,3,0,1,120,D,13,D,800,D
20224,05106932,10,0,1,150,D,13,D,280,D
20224,05107052,3,0,2,170,D,09,D,780,D
20224,05107122,4,0,1,170,D,11,D,40,D
20224,05107122,5,0,1,160,D,11,D,50,D
20224,05107122,6,0,1,160,D,13,D,60,D
20224,05107122,7,0,1,160,D,13,D,100,D
20224,05107262,2,0,1,150,D,13,D,280,D
20224,05107292,2,0,1,170,D,13,D,5,D
20224,05107412,2,0,1,170,D,11,D,200,D
20224,05107412,3,0,1,150,D,13,D,20,D
20224,05107422,3,0,1,170,D,11,D,2500,D
20224,05107452,5,0,1,160,D,13,D,35,D
20224,05107462,4,0,1,150,D,13,D,200,D
20224,05107572,2,0,1,170,D,13,D,200,D
20224,05107612,4,0,1,170,D,09,D,50,D
20224,05107612,5,0,1,170,D,10,D,100,D
20224,05107612,6,0,2,170,D,09,D,50,D
20224,05107612,7,0,2,150,D,09,D,100,D
20224,05107612,8,0,2,160,D,09,D,2125,D
20224,05107642,4,0,1,170,D,11,D,5000,D
20224,05107642,5,0,2,170,D,09,D,20000,D
20224,05107782,4,0,1,160,D,13,D,25,D
20224,05107812,4,0,1,150,D,13,D,300,D
20224,05107862,2,0,1,150,D,13,D,55,D
20224,05107902,3,0,1,150,D,13,D,60,D
20224,05107962,2,0,1,170,D,10,D,200,D
20224,05107962,3,0,1,160,D,09,D,30,D
20224,05108002,4,0,1,170,D,09,D,50,D
20224,05108052,2,0,1,120,D,13,D,600,D
20224,05108092,2,0,1,150,D,13,D,350,D
20224,05108142,2,0,1,160,D,13,D,3,D
20224,05108262,9,0,1,160,D,10,D,250,D
20224,05108372,2,0,1,100,D,10,D,500,D
20224,05108372,4,0,1,160,D,11,D,700,D
20224,05108372,5,0,1,140,D,10,D,60,D
20224,05108672,5,0,1,110,D,13,D,1200,D
20224,05108782,3,0,1,150,D,13,D,120,D
20224,05108782,4,0,1,160,D,13,D,34,D
20224,05108792,4,0,1,170,D,10,D,200,D
20224,05108792,5,0,1,170,D,11,D,100,D
20224,05108982,2,0,1,150,D,13,D,250,D
20224,05109022,2,0,1,170,D,09,D,50,D
20224,05109062,8,0,1,170,D,13,D,50,D
20224,05109062,9,0,1,150,D,13,D,200,D
20224,05109062,10,0,2,170,D,09,D,50,D
20224,05109102,2,0,1,130,D,11,D,20,D
20224,05109102,3,0,1,160,D,10,D,20,D
20224,05109102,4,0,2,130,D,09,D,50,D
20224,05109102,5,0,2,130,D,09,D,20,D
20224,05109122,4,0,2,170,D,09,D,50,D
20224,05109184,4,0,1,110,D,13,D,200,D
20224,05109184,5,0,1,120,D,13,D,300,D
20224,05109372,2,0,1,160,D,11,D,200,D
20224,05109442,2,0,1,150,D,13,D,100,D
20224,05109542,3,0,1,100,D,09,D,160,D
20224,05109542,4,0,1,100,D,10,D,160,D
20224,05109542,5,0,1,100,D,11,D,200,D
20224,05109542,6,0,2,100,D,09,D,80,D
20224,05109562,3,0,1,150,D,13,D,48,D
20224,05109602,4,0,1,150,D,13,D,100,D
20224,05109662,2,0,1,150,D,13,D,250,D
20224,05109732,3,0,1,140,D,13,D,20,D
20224,05109732,4,0,1,160,D,13,D,5,D
20224,05109862,2,0,1,150,D,13,D,40,D
20224,05109972,6,0,1,130,D,11,D,50,D
20224,05109972,7,0,1,160,D,13,D,10,D
20224,05109972,8,0,1,160,D,11,D,100,D
20224,05109972,9,0,1,160,D,11,D,40,D
20224,05109972,10,0,1,160,D,10,D,100,D
20224,05110042,3,0,1,140,D,09,D,200,D
20224,05110042,4,0,1,160,D,09,D,100,D
20224,05110122,10,0,1,110,D,13,D,450,D
20224,05110192,3,0,1,170,D,13,D,30,D
20224,05110192,4,0,1,160,D,13,D,38,D
20224,05110192,5,0,1,150,D,13,D,450,D
20224,05110192,6,0,2,170,D,09,D,200,D
20224,05110252,3,0,1,130,D,11,D,50,D
20224,05110252,4,0,1,150,D,11,D,50,D
20224,05110252,5,0,1,160,D,11,D,1020,D
20224,05110312,2,0,1,160,D,11,D,50,D
20224,05110312,3,0,1,160,D,11,D,100,D
20224,05110332,3,0,1,170,D,11,D,110,D
20224,05110332,4,0,1,140,D,09,D,852,D
20224,05110342,2,0,1,100,D,13,D,200,D
20224,05110342,3,0,1,170,D,10,D,50,D
20224,05110342,4,0,1,160,D,13,D,100,D
20224,05110342,5,0,1,150,D,13,D,75,D
20224,05110442,15,0,2,130,D,09,D,90,D
20224,05110442,16,0,2,160,D,09,D,20,D
20224,05110492,3,0,1,160,D,13,D,35,D
20224,05110492,4,0,1,150,D,13,D,100,D
20224,05110542,5,0,2,170,D,09,D,76,D
20224,05110722,2,0,1,160,D,13,D,1500,D
20224,05110732,4,0,1,150,D,13,D,50,D
20224,05110772,2,0,1,110,D,13,D,283,D
20224,05110832,2,0,1,150,D,13,D,100,D
20224,05110882,3,0,1,150,D,13,D,160,D
20224,05110942,3,0,1,160,D,13,D,100,D
20224,05110942,4,0,1,160,D,13,D,30,D
20224,05111032,3,0,1,170,D,11,D,80,D
20224,05111032,4,0,1,150,D,13,D,20,D
20224,05111062,4,0,1,150,D,13,D,100,D
20224,05111072,4,0,1,150,D,13,D,1273,F
20224,05111252,6,0,1,170,D,11,D,100,D
20224,05111252,7,0,1,150,D,13,D,400,D
20224,05111262,10,0,1,170,D,13,D,60,D
20224,05111262,11,0,1,170,D,11,D,120,D
20224,05111262,12,0,1,160,D,10,D,50,D
20224,05111262,13,0,1,160,D,11,D,70,D
20224,05111302,3,0,1,100,D,09,D,300,D
20224,05111392,10,0,1,150,D,13,D,100,D
20224,05111392,11,0,1,160,D,13,D,300,D
20224,05111402,4,0,1,150,D,11,D,226,F
20224,05111522,3,0,1,170,D,10,D,150,D
20224,05111522,4,0,1,160,D,13,D,7,D
20224,05111662,2,0,1,150,D,13,D,221,F
20224,05111672,2,0,1,180,D,13,D,100,D
20224,05111732,4,0,1,150,D,13,D,267,D
20224,05111732,5,0,1,160,D,09,D,25,D
20224,05111732,6,0,1,160,D,09,D,25,D
20224,05111732,7,0,1,160,D,09,D,20,D
20224,05111732,8,0,1,160,D,09,D,20,D
20224,05111732,9,0,1,160,D,10,D,20,D
20224,05111732,10,0,1,160,D,11,D,15,D
20224,05111732,11,0,1,160,D,11,D,20,D
20224,05111732,12,0,1,160,D,11,D,20,D
20224,05111832,2,0,1,110,D,13,D,372,D
20224,05111832,3,0,1,150,D,13,D,500,D
20224,05111862,2,0,1,160,D,11,D,25,D
20224,05111892,3,0,1,150,D,13,D,400,D
20224,05111922,5,0,1,160,D,13,D,80,D
20224,05111922,6,0,1,150,D,10,D,6323,D
20224,05111922,7,0,1,150,D,11,D,1200,D
20224,05111922,8,0,1,130,D,11,D,2100,D
20224,05111922,9,0,1,150,D,11,D,55,D
20224,05111922,10,0,1,160,D,11,D,150,D
20224,05111922,11,0,1,160,D,11,D,250,D
20224,05111922,12,0,1,160,D,09,D,250,D
20224,05111922,13,0,1,150,D,10,D,23,D
20224,05111922,14,0,1,150,D,11,D,570,D
20224,05111922,15,0,1,130,D,10,D,30,D
20224,05111922,16,0,1,150,D,10,D,150,D
20224,05112162,6,0,1,170,D,11,D,50,D
20224,05112372,3,0,1,160,D,13,D,10,D
20224,05112422,5,0,1,150,D,13,D,30,D
20224,05112462,4,0,2,160,D,09,D,150,D
20224,05112492,2,0,1,110,D,13,D,200,D
20224,05112492,3,0,1,150,D,13,D,100,D
20224,05112492,4,0,2,150,D,09,D,300,D
20224,05112732,2,0,1,170,D,10,D,200,D
20224,05112732,3,0,1,160,D,13,D,40,D
20224,05112752,6,0,1,170,D,13,D,1800,D
20224,05112762,5,0,1,160,D,13,D,25,D
20224,05112762,6,0,1,150,D,09,D,40,D
20224,05112762,7,0,1,150,D,10,D,40,D
20224,05112792,2,0,1,170,D,13,D,500,D
20224,05112872,3,0,1,160,D,13,D,50,D
20224,05112912,2,0,1,150,D,13,D,300,D
20224,05113042,4,0,1,150,D,09,D,100,D
20224,05113042,5,0,1,160,D,09,D,2000,D
20224,05113062,4,0,1,140,D,09,D,25,D
20224,05113062,5,0,1,140,D,10,D,50,D
20224,05113062,6,0,1,140,D,11,D,75,D
20224,05113072,8,0,1,170,D,09,D,200,D
20224,05113162,2,0,1,150,D,13,D,250,D
20224,05113202,3,0,1,100,D,13,D,200,D
20224,05113413,3,0,1,170,D,11,D,25,D
20224,05113422,7,0,1,160,D,11,D,15,D
20224,05113472,2,0,1,150,D,13,D,400,D
20224,05113632,3,0,1,150,D,13,D,500,D
20224,05113662,5,0,1,170,D,10,D,100,D
20224,05113762,2,0,1,160,D,10,D,10,D
20224,05113822,2,0,1,110,D,13,D,110,D
20224,05113862,2,0,1,150,D,10,D,221,F
20224,05113872,2,0,1,130,D,11,D,100,D
20224,05113872,3,0,1,130,D,11,D,100,D
20224,05113872,4,0,1,140,D,10,D,100,D
20224,05113872,5,0,1,160,D,11,D,100,D
20224,05113872,6,0,1,160,D,11,D,300,D
20224,05113872,7,0,1,160,D,11,D,100,D
20224,05113872,8,0,1,160,D,11,D,100,D
20224,05113872,9,0,1,160,D,11,D,100,D
20224,05113872,10,0,1,160,D,11,D,100,D
20224,05113872,11,0,1,160,D,11,D,100,D
20224,05113872,12,0,1,160,D,10,D,100,D
20224,05113912,4,0,1,170,D,13,D,110,D
20224,05113912,5,0,1,160,D,09,D,244,F
20224,05114002,7,0,1,170,D,13,D,138,D
20224,05114002,8,0,1,130,D,09,D,100,D
20224,05114162,4,0,1,170,D,13,D,50,D
20224,05114162,5,0,1,150,D,13,D,120,D
20224,05114192,4,0,2,170,D,08,D,15,D
20224,05114262,4,0,1,150,D,13,D,200,D
20224,05114262,5,0,1,160,D,13,D,100,D
20224,05114364,3,0,1,170,D,08,D,150,D
20224,05114364,4,0,1,170,D,09,D,100,D
20224,05114364,5,0,1,160,D,09,D,125,D
20224,05114402,2,0,1,170,D,09,D,400,D
20224,05114402,3,0,1,170,D,10,D,400,D
20224,05114402,4,0,1,150,D,13,D,835,D
20224,05114412,3,0,1,160,D,13,D,19,D
20224,05114432,4,0,1,150,D,13,D,20,D
20224,05114432,5,0,1,160,D,13,D,20,D
20224,05114652,5,0,1,160,D,09,D,200,D
20224,05114782,3,0,1,160,D,13,D,200,D
20224,05114792,4,0,1,150,D,13,D,150,D
20224,05114792,5,0,1,160,D,13,D,150,D
20224,05114802,3,0,1,160,D,10,D,50,D
20224,05114832,3,0,1,170,D,13,D,1500,D
20224,05114972,2,0,1,140,D,10,D,40,D
20224,05115122,3,0,1,140,D,10,D,90,D
20224,05115122,4,0,1,150,D,13,D,900,D
20224,05115142,2,0,1,170,D,09,D,200,D
