QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,NUMYUPD,NUMYUPD_,TOTYUPDX,TOTY_PDX,TOTYUPDY,TOTY_PDY
20223,04954983,21,0,1,2,D,,H,,A
20223,04954983,21,1,1,,A,19,E,100,D
20223,04954983,21,2,1,,A,3,E,110,D
20223,04954983,21,3,1,,A,18,E,210,D
20223,04956543,44,0,1,2,D,,H,,A
20223,04956543,44,1,1,,A,143,E,100,D
20223,04956543,44,2,1,,A,57,E,110,D
20223,04956933,30,0,1,1,D,,H,,A
20223,04956933,30,1,1,,A,82,E,100,D
20223,04956933,30,2,1,,A,26,E,110,D
20223,04956933,30,3,1,,A,59,E,120,D
20223,04956933,30,4,1,,A,8,E,140,D
20223,04956933,30,5,1,,A,401,E,150,D
20223,04956933,30,6,1,,A,24,E,190,D
20223,04957403,31,0,1,1,D,,H,,A
20223,04957403,31,1,1,,A,175,E,100,D
20223,04957403,31,2,1,,A,75,E,110,D
20223,04960393,18,0,1,1,D,,H,,A
20223,04960393,18,1,1,,A,81,E,100,D
20223,04960393,18,2,1,,A,35,E,110,D
20223,04960393,18,3,1,,A,93,E,120,D
20223,04960393,18,4,1,,A,399,E,130,D
20223,04960393,18,5,1,,A,342,E,150,D
20223,04960393,18,6,1,,A,50,E,190,D
20223,04964303,28,0,1,3,D,,H,,A
20223,04964303,28,1,1,,A,725,E,100,D
20223,04964303,28,2,1,,A,292,E,110,D
20223,04964303,28,3,1,,A,474,E,120,D
20223,04964303,28,4,1,,A,2019,E,130,D
20223,04964303,28,5,1,,A,56,E,140,D
20223,04964303,28,6,1,,A,3641,E,150,D
20223,04964303,28,7,1,,A,462,E,160,D
20223,04964303,28,8,1,,A,331,E,190,D
20223,05013112,33,0,1,1,D,,H,,A
20223,05013112,33,1,1,,A,214,E,100,D
20223,05013112,33,2,1,,A,86,E,110,D
20223,05014122,33,0,1,1,D,,H,,A
20223,05014122,33,1,1,,A,19,E,100,D
20223,05014122,33,2,1,,A,6,E,110,D
20223,05014122,33,3,1,,A,10,E,120,D
20223,05014122,33,4,1,,A,1,E,140,D
20223,05014122,33,5,1,,A,80,E,150,D
20223,05014122,33,6,1,,A,10,E,160,D
20223,05014122,33,7,1,,A,7,E,190,D
20223,05014184,14,0,1,1,D,,H,,A
20223,05014184,14,1,1,,A,40,E,120,D
20223,05014184,14,2,1,,A,6,E,140,D
20223,05014184,14,3,1,,A,155,E,150,D
20223,05014184,14,4,1,,A,25,E,160,D
20223,05014184,14,5,1,,A,2,E,170,D
20223,05014184,14,6,1,,A,2,E,190,D
20223,05014184,14,7,1,,A,50,E,210,D
20223,05014672,45,0,1,1,D,,H,,A
20223,05014672,45,1,1,,A,55,E,210,D
20223,05014672,45,2,1,,A,20,E,220,D
20223,05014732,20,0,1,1,D,,H,,A
20223,05014732,20,1,1,,A,616,E,100,D
20223,05014732,20,2,1,,A,117,E,110,D
20223,05014732,20,3,1,,A,298,E,120,D
20223,05014732,20,4,1,,A,1618,E,130,D
20223,05014732,20,5,1,,A,31,E,140,D
20223,05014732,20,6,1,,A,2380,E,150,D
20223,05014732,20,7,1,,A,441,E,160,D
20223,05014732,20,8,1,,A,26,E,170,D
20223,05014732,20,9,1,,A,447,E,180,D
20223,05014732,20,10,1,,A,326,E,190,D
20223,05015402,13,0,1,3,D,,H,,A
20223,05015402,13,1,1,,A,32,E,100,D
20223,05015402,13,2,1,,A,5,E,110,D
20223,05015402,13,3,1,,A,49,E,120,D
20223,05015402,13,4,1,,A,1,E,140,D
20223,05015402,13,5,1,,A,246,E,150,D
20223,05015402,13,6,1,,A,24,E,160,D
20223,05015402,13,7,1,,A,43,E,190,D
20223,05016132,51,0,1,1,D,,H,,A
20223,05016132,51,1,1,,A,217,E,100,D
20223,05016132,51,2,1,,A,87,E,110,D
20223,05016132,51,3,1,,A,140,E,120,D
20223,05016132,51,4,1,,A,16,E,140,D
20223,05016132,51,5,1,,A,1089,E,150,D
20223,05016132,51,6,1,,A,138,E,160,D
20223,05016132,51,7,1,,A,104,E,190,D
20223,05016132,51,8,1,,A,142,E,210,D
20223,05016132,51,9,1,,A,67,E,220,D
20223,05017192,17,0,1,1,D,,H,,A
20223,05017192,17,1,1,,A,41,E,100,D
20223,05017192,17,2,1,,A,6,E,110,D
20223,05017192,17,3,1,,A,51,E,120,D
20223,05017192,17,4,1,,A,82,E,130,D
20223,05017192,17,5,1,,A,1,E,140,D
20223,05017192,17,6,1,,A,281,E,150,D
20223,05017192,17,7,1,,A,28,E,160,D
20223,05017192,17,8,1,,A,49,E,190,D
20223,05017192,17,9,1,,A,47,E,210,D
20223,05017192,17,10,1,,A,14,E,220,D
20223,05017962,45,0,1,1,D,,H,,A
20223,05017962,45,1,1,,A,15,E,100,D
20223,05017962,45,2,1,,A,2,E,110,D
20223,05017962,45,3,1,,A,12,E,120,D
20223,05017962,45,4,1,,A,61,E,150,D
20223,05017962,45,5,1,,A,11,E,160,D
20223,05017962,45,6,1,,A,11,E,180,D
20223,05017962,45,7,1,,A,8,E,190,D
20223,05018362,38,0,1,1,D,,H,,A
20223,05018362,38,1,1,,A,38,E,100,D
20223,05018362,38,2,1,,A,15,E,110,D
20223,05018362,38,3,1,,A,25,E,120,D
20223,05018362,38,4,1,,A,3,E,140,D
20223,05018362,38,5,1,,A,198,E,150,D
20223,05018362,38,6,1,,A,24,E,160,D
20223,05018362,38,7,1,,A,17,E,190,D
20223,05018852,18,0,1,4,D,,H,,A
20223,05018852,18,1,1,,A,85,E,100,D
20223,05018852,18,2,1,,A,15,E,110,D
20223,05018912,17,0,1,1,D,,H,,A
20223,05018912,17,1,1,,A,34,E,100,D
20223,05018912,17,2,1,,A,8,E,110,D
20223,05018912,17,3,1,,A,23,E,210,D
20223,05019412,30,0,1,1,D,,H,,A
20223,05019412,30,1,1,,A,58,E,100,D
20223,05019412,30,2,1,,A,18,E,110,D
20223,05019412,30,3,1,,A,42,E,120,D
20223,05019412,30,4,1,,A,109,E,130,D
20223,05019412,30,5,1,,A,7,E,140,D
20223,05019412,30,6,1,,A,507,E,150,D
20223,05019412,30,7,1,,A,15,E,170,D
20223,05019412,30,8,1,,A,44,E,190,D
20223,05019712,32,0,1,1,D,,H,,A
20223,05019712,32,1,1,,A,83,E,100,D
20223,05019712,32,2,1,,A,18,E,110,D
20223,05019712,32,3,1,,A,69,E,120,D
20223,05019712,32,4,1,,A,10,E,140,D
20223,05019712,32,5,1,,A,268,E,150,D
20223,05019712,32,6,1,,A,42,E,160,D
20223,05019712,32,7,1,,A,5,E,170,D
20223,05019712,32,8,1,,A,5,E,190,D
20223,05020632,19,0,1,2,D,,H,,A
20223,05020632,19,1,1,,A,69,E,100,D
20223,05020632,19,2,1,,A,25,E,110,D
20223,05020632,19,3,1,,A,82,E,210,D
20223,05020632,19,4,1,,A,24,E,220,D
20223,05020692,19,0,1,10,D,,H,,A
20223,05020692,19,1,1,,A,2876,E,100,D
20223,05020692,19,2,1,,A,724,E,110,D
20223,05021332,44,0,1,4,D,,H,,A
20223,05021332,44,1,1,,A,130,E,100,D
20223,05021332,44,2,1,,A,52,E,110,D
20223,05021332,44,3,1,,A,84,E,120,D
20223,05021332,44,4,1,,A,10,E,140,D
20223,05021332,44,5,1,,A,653,E,150,D
20223,05021332,44,6,1,,A,83,E,160,D
20223,05021332,44,7,1,,A,59,E,190,D
20223,05021332,44,8,1,,A,89,E,210,D
20223,05021332,44,9,1,,A,40,E,220,D
20223,05023022,28,0,1,2,D,,H,,A
20223,05023022,28,1,1,,A,33,E,100,D
20223,05023022,28,2,1,,A,10,E,110,D
20223,05023022,28,3,1,,A,27,E,120,D
20223,05023022,28,4,1,,A,4,E,140,D
20223,05023022,28,5,1,,A,107,E,150,D
20223,05023022,28,6,1,,A,15,E,160,D
20223,05023022,28,7,1,,A,2,E,170,D
20223,05023022,28,8,1,,A,2,E,190,D
20223,05024712,47,0,1,1,D,,H,,A
20223,05024712,47,1,1,,A,237,E,100,D
20223,05024712,47,2,1,,A,80,E,110,D
20223,05024712,47,3,1,,A,180,E,120,D
20223,05024712,47,4,1,,A,875,E,130,D
20223,05024712,47,5,1,,A,31,E,140,D
20223,05024712,47,6,1,,A,1222,E,150,D
20223,05024712,47,7,1,,A,75,E,190,D
20223,05024802,42,0,1,1,D,,H,,A
20223,05024802,42,1,1,,A,69,E,100,D
20223,05024802,42,2,1,,A,23,E,110,D
20223,05024802,42,3,1,,A,84,E,210,D
20223,05024802,42,4,1,,A,24,E,220,D
20223,05025582,24,0,1,1,D,,H,,A
20223,05025582,24,1,1,,A,15,E,100,D
20223,05025582,24,2,1,,A,2,E,110,D
20223,05025582,24,3,1,,A,12,E,120,D
20223,05025582,24,4,1,,A,61,E,150,D
20223,05025582,24,5,1,,A,11,E,160,D
20223,05025582,24,6,1,,A,11,E,180,D
20223,05025582,24,7,1,,A,8,E,190,D
20223,05027052,46,0,1,4,D,,H,,A
20223,05027052,46,1,1,,A,120,E,100,D
20223,05027052,46,2,1,,A,40,E,110,D
20223,05029502,30,0,1,1,D,,H,,A
20223,05029502,30,1,1,,A,126,E,100,D
20223,05029502,30,2,1,,A,24,E,110,D
20223,05029842,66,0,1,1,D,,H,,A
20223,05029842,66,1,1,,A,6,E,120,D
20223,05029842,66,2,1,,A,4,E,140,D
20223,05029842,66,3,1,,A,53,E,150,D
20223,05029842,66,4,1,,A,6,E,160,D
20223,05029842,66,5,1,,A,4,E,190,D
20223,05030973,44,0,1,1,D,,H,,A
20223,05030973,44,1,1,,A,417,E,100,D
20223,05030973,44,2,1,,A,167,E,110,D
20223,05030973,44,3,1,,A,270,E,120,D
20223,05030973,44,4,1,,A,1165,E,130,D
20223,05030973,44,5,1,,A,32,E,140,D
20223,05030973,44,6,1,,A,2092,E,150,D
20223,05030973,44,7,1,,A,265,E,160,D
20223,05030973,44,8,1,,A,190,E,190,D
20223,05030973,44,9,1,,A,272,E,210,D
20223,05030973,44,10,1,,A,130,E,220,D
20223,05032922,26,0,1,3,D,,H,,A
20223,05032922,26,1,1,,A,134,E,100,D
20223,05032922,26,2,1,,A,29,E,110,D
20223,05032922,26,3,1,,A,115,E,120,D
20223,05032922,26,4,1,,A,296,E,130,D
20223,05032922,26,5,1,,A,17,E,140,D
20223,05032922,26,6,1,,A,432,E,150,D
20223,05032922,26,7,1,,A,61,E,160,D
20223,05032922,26,8,1,,A,8,E,170,D
20223,05032922,26,9,1,,A,8,E,190,D
20223,05033772,26,0,1,2,D,,H,,A
20223,05033772,26,1,1,,A,43,E,100,D
20223,05033772,26,2,1,,A,17,E,110,D
20223,05033772,26,3,1,,A,45,E,120,D
20223,05033772,26,4,1,,A,199,E,130,D
20223,05033772,26,5,1,,A,171,E,150,D
20223,05033772,26,6,1,,A,25,E,190,D
20223,05037172,56,0,1,1,D,,H,,A
20223,05037172,56,1,1,,A,1360,E,100,D
20223,05037172,56,2,1,,A,547,E,110,D
20223,05037172,56,3,1,,A,886,E,120,D
20223,05037172,56,4,1,,A,2700,U,130,D
20223,05037172,56,5,1,,A,106,E,140,D
20223,05037172,56,6,1,,A,6827,E,150,D
20223,05037172,56,7,1,,A,867,E,160,D
20223,05037172,56,8,1,,A,621,E,190,D
20223,05037852,12,0,1,1,D,,H,,A
20223,05037852,12,1,1,,A,24,G,100,D
20223,05037852,12,2,1,,A,4,G,110,D
20223,05037852,12,3,1,,A,33,G,120,D
20223,05037852,12,4,1,,A,1,G,140,D
20223,05037852,12,5,1,,A,188,G,150,D
20223,05037852,12,6,1,,A,18,G,160,D
20223,05037852,12,7,1,,A,32,G,190,D
20223,05038192,32,0,1,1,D,,H,,A
20223,05038192,32,1,1,,A,116,E,120,D
20223,05038192,32,2,1,,A,12,E,140,D
20223,05038192,32,3,1,,A,903,E,150,D
20223,05038192,32,4,1,,A,167,E,160,D
20223,05038192,32,5,1,,A,10,E,170,D
20223,05038192,32,6,1,,A,169,E,180,D
20223,05038192,32,7,1,,A,123,E,190,D
20223,05039672,35,0,1,1,D,,H,,A
20223,05039672,35,1,1,,A,8,E,100,D
20223,05039672,35,2,1,,A,2,E,110,D
20223,05040722,24,0,1,1,D,,H,,A
20223,05040722,24,1,1,,A,145,E,210,D
20223,05040722,24,2,1,,A,55,E,220,D
20223,05041062,14,0,1,2,D,,H,,A
20223,05041062,14,1,1,,A,86,E,100,D
20223,05041062,14,2,1,,A,14,E,110,D
20223,05041072,42,0,1,1,D,,H,,A
20223,05041072,42,1,1,,A,57,E,100,D
20223,05041072,42,2,1,,A,18,E,110,D
20223,05041072,42,3,1,,A,41,E,120,D
20223,05041072,42,4,1,,A,6,E,140,D
20223,05041072,42,5,1,,A,278,E,150,D
20223,05041072,42,6,1,,A,17,E,190,D
20223,05041072,42,7,1,,A,64,E,210,D
20223,05041072,42,8,1,,A,19,E,220,D
20223,05042562,34,0,1,1,D,,H,,A
20223,05042562,34,1,1,,A,84,E,100,D
20223,05042562,34,2,1,,A,16,E,110,D
20223,05092781,26,0,1,1,D,,H,,A
20223,05092781,26,1,1,,A,33,G,100,D
20223,05092781,26,2,1,,A,10,G,110,D
20223,05092781,26,3,1,,A,27,G,120,D
20223,05092781,26,4,1,,A,4,G,140,D
20223,05092781,26,5,1,,A,107,G,150,D
20223,05092781,26,6,1,,A,15,G,160,D
20223,05092781,26,7,1,,A,2,G,170,D
20223,05092781,26,8,1,,A,2,G,190,D
20223,05092801,25,0,1,1,D,,H,,A
20223,05092801,25,1,1,,A,391,E,100,D
20223,05092801,25,2,1,,A,71,E,110,D
20223,05092801,25,3,1,,A,193,E,120,D
20223,05092801,25,4,1,,A,1027,E,130,D
20223,05092801,25,5,1,,A,20,E,140,D
20223,05092801,25,6,1,,A,1511,E,150,D
20223,05092801,25,7,1,,A,280,E,160,D
20223,05092801,25,8,1,,A,17,E,170,D
20223,05092801,25,9,1,,A,283,E,180,D
20223,05092801,25,10,1,,A,207,E,190,D
20223,05092821,16,0,1,2,D,,H,,A
20223,05092821,16,1,1,,A,197,E,100,D
20223,05092821,16,2,1,,A,40,E,110,D
20223,05092821,16,3,1,,A,95,E,120,D
20223,05092821,16,4,1,,A,10,E,140,D
20223,05092821,16,5,1,,A,762,E,150,D
20223,05092821,16,6,1,,A,141,E,160,D
20223,05092821,16,7,1,,A,8,E,170,D
20223,05092821,16,8,1,,A,143,E,180,D
20223,05092821,16,9,1,,A,104,E,190,D
20223,05093661,19,0,1,1,D,,H,,A
20223,05093661,19,1,1,,A,11,E,120,D
20223,05093661,19,2,1,,A,47,E,150,D
20223,05093661,19,3,1,,A,4,E,160,D
20223,05093661,19,4,1,,A,8,E,190,D
20223,05093931,8,0,1,1,D,,H,,A
20223,05093931,8,1,1,,A,214,E,100,D
20223,05093931,8,2,1,,A,36,E,110,D
20223,05095851,21,0,1,1,D,,H,,A
20223,05095851,21,1,1,,A,221,E,100,D
20223,05095851,21,2,1,,A,75,E,110,D
20223,05095851,21,3,1,,A,171,E,120,D
20223,05095851,21,4,1,,A,25,E,140,D
20223,05095851,21,5,1,,A,1138,E,150,D
20223,05095851,21,6,1,,A,70,E,190,D
20223,05096251,21,0,1,1,D,,H,,A
20223,05096251,21,1,1,,A,24,E,100,D
20223,05096251,21,2,1,,A,5,E,110,D
20223,05096251,21,3,1,,A,24,E,120,D
20223,05096251,21,4,1,,A,53,E,130,D
20223,05096251,21,5,1,,A,3,E,140,D
20223,05096251,21,6,1,,A,78,E,150,D
20223,05096251,21,7,1,,A,11,E,160,D
20223,05096251,21,8,1,,A,1,E,170,D
20223,05096251,21,9,1,,A,1,E,190,D
20223,05096351,37,0,1,1,D,,H,,A
20223,05096351,37,1,1,,A,242,E,100,D
20223,05096351,37,2,1,,A,97,E,110,D
20223,05096351,37,3,1,,A,157,E,120,D
20223,05096351,37,4,1,,A,18,E,140,D
20223,05096351,37,5,1,,A,1222,E,150,D
20223,05096351,37,6,1,,A,154,E,160,D
20223,05096351,37,7,1,,A,110,E,190,D
20223,05096461,48,0,1,1,D,,H,,A
20223,05096461,48,1,1,,A,6,E,100,D
20223,05096461,48,2,1,,A,5,E,110,D
20223,05096461,48,3,1,,A,3,E,120,D
20223,05096461,48,4,1,,A,25,E,150,D
20223,05096461,48,5,1,,A,4,E,160,D
20223,05096461,48,6,1,,A,4,E,180,D
20223,05096461,48,7,1,,A,3,E,190,D
20223,05097291,24,0,1,1,D,,H,,A
20223,05097291,24,1,1,,A,68,E,100,D
20223,05097291,24,2,1,,A,22,E,110,D
20223,05097291,24,3,1,,A,49,E,120,D
20223,05097291,24,4,1,,A,7,E,140,D
20223,05097291,24,5,1,,A,334,E,150,D
20223,05097291,24,6,1,,A,20,E,190,D
20223,05098441,41,0,1,3,D,,H,,A
20223,05098441,41,1,1,,A,70,E,100,D
20223,05098441,41,2,1,,A,26,E,110,D
20223,05098441,41,3,1,,A,43,E,120,D
20223,05098441,41,4,1,,A,5,E,140,D
20223,05098441,41,5,1,,A,334,E,150,D
20223,05098441,41,6,1,,A,42,E,160,D
20223,05098441,41,7,1,,A,30,E,190,D
20223,05098811,16,0,1,1,D,,H,,A
20223,05098811,16,1,1,,A,388,E,210,D
20223,05098811,16,2,1,,A,148,E,220,D
20223,05101411,24,0,1,1,D,,H,,A
20223,05101411,24,1,1,,A,68,E,100,D
20223,05101411,24,2,1,,A,12,E,110,D
20223,05101901,7,0,1,1,D,,H,,A
20223,05101901,7,1,1,,A,138,E,100,D
20223,05101901,7,2,1,,A,23,E,110,D
20223,05101901,7,3,1,,A,194,E,120,D
20223,05101901,7,4,1,,A,305,E,130,D
20223,05101901,7,5,1,,A,7,E,140,D
20223,05101901,7,6,1,,A,1044,E,150,D
20223,05101901,7,7,1,,A,105,E,160,D
20223,05101901,7,8,1,,A,184,E,190,D
20223,05102171,41,0,1,2,D,,H,,A
20223,05102171,41,1,1,,A,417,E,100,D
20223,05102171,41,2,1,,A,167,E,110,D
20223,05102171,41,3,1,,A,270,E,120,D
20223,05102171,41,4,1,,A,1165,E,130,D
20223,05102171,41,5,1,,A,32,E,140,D
20223,05102171,41,6,1,,A,2092,E,150,D
20223,05102171,41,7,1,,A,265,E,160,D
20223,05102171,41,8,1,,A,190,E,190,D
20223,05102171,41,9,1,,A,272,E,210,D
20223,05102171,41,10,1,,A,130,E,220,D
20223,05102561,46,0,1,1,D,,H,,A
20223,05102561,46,1,1,,A,29,E,100,D
20223,05102561,46,2,1,,A,10,E,110,D
20223,05102561,46,3,1,,A,16,E,120,D
20223,05102561,46,4,1,,A,1,E,140,D
20223,05102561,46,5,1,,A,125,E,150,D
20223,05102561,46,6,1,,A,15,E,160,D
20223,05102561,46,7,1,,A,11,E,190,D
20223,05102561,46,8,1,,A,16,E,210,D
20223,05102561,46,9,1,,A,7,E,220,D
20223,05102891,46,0,1,1,D,,H,,A
20223,05102891,46,1,1,,A,1121,E,100,D
20223,05102891,46,2,1,,A,379,E,110,D
20223,05104061,10,0,1,1,D,,H,,A
20223,05104061,10,1,1,,A,26,E,100,D
20223,05104061,10,2,1,,A,4,E,110,D
20223,05104831,26,0,1,2,D,,H,,A
20223,05104831,26,1,1,,A,44,E,120,D
20223,05104831,26,2,1,,A,5,E,140,D
20223,05104831,26,3,1,,A,330,E,150,D
20223,05104831,26,4,1,,A,41,E,160,D
20223,05104831,26,5,1,,A,30,E,190,D
20223,05107291,24,0,1,1,D,,H,,A
20223,05107291,24,1,1,,A,18,E,100,D
20223,05107291,24,2,1,,A,3,E,110,D
20223,05107291,24,3,1,,A,8,E,120,D
20223,05107291,24,4,1,,A,71,E,150,D
20223,05107291,24,5,1,,A,13,E,160,D
20223,05107291,24,6,1,,A,13,E,180,D
20223,05107291,24,7,1,,A,14,E,190,D
20223,05109101,18,0,1,1,D,,H,,A
20223,05109101,18,1,1,,A,226,E,100,D
20223,05109101,18,2,1,,A,49,E,110,D
20223,05111091,27,0,1,1,D,,H,,A
20223,05111091,27,1,1,,A,80,E,100,D
20223,05111091,27,2,1,,A,20,E,110,D
20223,05111251,21,0,1,1,D,,H,,A
20223,05111251,21,1,1,,A,448,E,100,D
20223,05111251,21,2,1,,A,112,E,110,D
20223,05111261,32,0,1,1,D,,H,,A
20223,05111261,32,1,1,,A,74,E,100,D
20223,05111261,32,2,1,,A,24,E,110,D
20223,05111261,32,3,1,,A,54,E,120,D
20223,05111261,32,4,1,,A,8,E,140,D
20223,05111261,32,5,1,,A,368,E,150,D
20223,05111261,32,6,1,,A,22,E,190,D
20223,05111441,22,0,1,1,D,,H,,A
20223,05111441,22,1,1,,A,244,E,100,D
20223,05111441,22,2,1,,A,46,E,110,D
20223,05111441,22,3,1,,A,134,E,210,D
20223,05111441,22,4,1,,A,76,E,220,D
20223,05111554,6,0,1,1,D,,H,,A
20223,05111554,6,1,1,,A,68,E,100,D
20223,05111554,6,2,1,,A,29,E,110,D
20223,05111554,6,3,1,,A,75,E,120,D
20223,05111554,6,4,1,,A,285,E,150,D
20223,05111554,6,5,1,,A,43,E,190,D
20223,05112011,18,0,1,1,D,,H,,A
20223,05112011,18,1,1,,A,64,E,100,D
20223,05112011,18,2,1,,A,16,E,110,D
20223,05112041,16,0,1,2,D,,H,,A
20223,05112041,16,1,1,,A,24,E,100,D
20223,05112041,16,2,1,,A,4,E,110,D
20223,05112041,16,3,1,,A,33,E,120,D
20223,05112041,16,4,1,,A,5,E,140,D
20223,05112041,16,5,1,,A,184,E,150,D
20223,05112041,16,6,1,,A,18,E,160,D
20223,05112041,16,7,1,,A,32,E,190,D
20223,05112161,36,0,1,1,D,,H,,A
20223,05112161,36,1,1,,A,38,E,100,D
20223,05112161,36,2,1,,A,12,E,110,D
20223,05112161,36,3,1,,A,142,E,130,D
20223,05112161,36,4,1,,A,45,E,210,D
20223,05112161,36,5,1,,A,13,E,220,D
20223,05112491,31,0,1,1,D,,H,,A
20223,05112491,31,1,1,,A,479,E,100,D
20223,05112491,31,2,1,,A,121,E,110,D
20223,05112551,19,0,1,1,D,,H,,A
20223,05112551,19,1,1,,A,20,E,100,D
20223,05112551,19,2,1,,A,3,E,110,D
20223,05112551,19,3,1,,A,28,E,120,D
20223,05112551,19,4,1,,A,1,E,140,D
20223,05112551,19,5,1,,A,156,E,150,D
20223,05112551,19,6,1,,A,15,E,160,D
20223,05112551,19,7,1,,A,27,E,190,D
20223,05112721,17,0,1,1,D,,H,,A
20223,05112721,17,1,1,,A,86,E,100,D
20223,05112721,17,2,1,,A,14,E,110,D
20223,05114451,31,0,1,1,D,,H,,A
20223,05114451,31,1,1,,A,82,E,100,D
20223,05114451,31,2,1,,A,26,E,110,D
20223,05114451,31,3,1,,A,59,E,120,D
20223,05114451,31,4,1,,A,8,E,140,D
20223,05114451,31,5,1,,A,401,E,150,D
20223,05114451,31,6,1,,A,24,E,190,D
20223,05114702,14,0,1,1,D,,H,,A
20223,05114702,14,1,1,,A,26,E,210,D
20223,05114702,14,2,1,,A,9,E,220,D
20223,05115131,22,0,1,2,D,,H,,A
20223,05115131,22,1,1,,A,38,E,100,D
20223,05115131,22,2,1,,A,12,E,110,D
20223,05116741,29,0,1,1,D,,H,,A
20223,05116741,29,1,1,,A,74,E,100,D
20223,05116741,29,2,1,,A,26,E,110,D
20223,05117381,10,0,1,1,D,,H,,A
20223,05117381,10,1,1,,A,73,E,100,D
20223,05117381,10,2,1,,A,12,E,110,D
20223,05117381,10,3,1,,A,89,E,210,D
20223,05117381,10,4,1,,A,26,E,220,D
20223,05117931,34,0,1,2,D,,H,,A
20223,05117931,34,1,1,,A,320,E,100,D
20223,05117931,34,2,1,,A,80,E,110,D
20223,05118501,21,0,1,3,D,,H,,A
20223,05118501,21,1,1,,A,80,E,100,D
20223,05118501,21,2,1,,A,20,E,110,D
20223,05118501,21,3,1,,A,61,E,120,D
20223,05118501,21,4,1,,A,151,E,130,D
20223,05118501,21,5,1,,A,10,E,140,D
20223,05118501,21,6,1,,A,697,E,150,D
20223,05118501,21,7,1,,A,20,E,170,D
20223,05118501,21,8,1,,A,61,E,190,D
20223,05118631,22,0,1,1,D,,H,,A
20223,05118631,22,1,1,,A,87,E,100,D
20223,05118631,22,2,1,,A,22,E,110,D
20223,05118631,22,3,1,,A,63,E,120,D
20223,05118631,22,4,1,,A,168,E,130,D
20223,05118631,22,5,1,,A,11,E,140,D
20223,05118631,22,6,1,,A,761,E,150,D
20223,05118631,22,7,1,,A,22,E,170,D
20223,05118631,22,8,1,,A,66,E,190,D
20223,05118991,27,0,1,1,D,,H,,A
20223,05118991,27,1,1,,A,52,E,100,D
20223,05118991,27,2,1,,A,21,E,110,D
20223,05118991,27,3,1,,A,40,E,120,D
20223,05118991,27,4,1,,A,194,E,130,D
20223,05118991,27,5,1,,A,6,E,140,D
20223,05118991,27,6,1,,A,271,E,150,D
20223,05118991,27,7,1,,A,16,E,190,D
20223,05119171,28,0,1,2,D,,H,,A
20223,05119171,28,1,1,,A,17,E,100,D
20223,05119171,28,2,1,,A,4,E,110,D
20223,05119171,28,3,1,,A,15,E,120,D
20223,05119171,28,4,1,,A,2,E,140,D
20223,05119171,28,5,1,,A,151,E,150,D
20223,05119171,28,6,1,,A,4,E,170,D
20223,05119171,28,7,1,,A,13,E,190,D
20223,05119341,19,0,1,,C,,H,,A
20223,05119341,19,1,1,,A,3,E,100,D
20223,05119341,19,2,1,,A,4,E,120,D
20223,05119341,19,3,1,,A,6,E,130,D
20223,05119341,19,4,1,,A,4,E,140,D
20223,05119341,19,5,1,,A,23,E,150,D
20223,05119341,19,6,1,,A,2,E,160,D
20223,05119341,19,7,1,,A,4,E,190,D
20223,05119341,19,8,1,,A,3,E,210,D
20223,05119341,19,9,1,,A,1,E,220,D
20223,05119431,37,0,1,1,D,,H,,A
20223,05119431,37,1,1,,A,195,E,100,D
20223,05119431,37,2,1,,A,69,E,110,D
20223,05119431,37,3,1,,A,148,E,120,D
20223,05119431,37,4,1,,A,22,E,140,D
20223,05119431,37,5,1,,A,1004,E,150,D
20223,05119431,37,6,1,,A,62,E,190,D
20223,05119971,16,0,1,2,D,,H,,A
20223,05119971,16,1,1,,A,122,E,100,D
20223,05119971,16,2,1,,A,23,E,110,D
20223,05119971,16,3,1,,A,67,E,210,D
20223,05119971,16,4,1,,A,38,E,220,D
20223,05120071,62,0,1,3,D,,H,,A
20223,05120071,62,1,1,,A,23,E,100,D
20223,05120071,62,2,1,,A,7,E,110,D
20223,05122401,21,0,1,12,D,,H,,A
20223,05122401,21,1,1,,A,85,E,100,D
20223,05122401,21,2,1,,A,35,E,110,D
20223,05122951,11,0,1,1,D,,H,,A
20223,05122951,11,1,1,,A,159,E,100,D
20223,05122951,11,2,1,,A,41,E,110,D
20223,05124391,35,0,1,2,D,,H,,A
20223,05124391,35,1,1,,A,676,E,210,D
20223,05124391,35,2,1,,A,324,E,220,D
20223,05124761,23,0,1,2,D,,H,,A
20223,05124761,23,1,1,,A,232,E,100,D
20223,05124761,23,2,1,,A,78,E,110,D
20223,05124761,23,3,1,,A,176,E,120,D
20223,05124761,23,4,1,,A,857,E,130,D
20223,05124761,23,5,1,,A,26,E,140,D
20223,05124761,23,6,1,,A,1195,E,150,D
20223,05124761,23,7,1,,A,73,E,190,D
20223,05124761,23,8,1,,A,280,E,210,D
20223,05124761,23,9,1,,A,83,E,220,D
20223,05125171,17,0,1,1,D,,H,,A
20223,05125171,17,1,1,,A,22,E,100,D
20223,05125171,17,2,1,,A,3,E,110,D
20223,05125281,31,0,1,,C,,H,,A
20223,05125281,31,1,1,,A,59,E,100,D
20223,05125281,31,2,1,,A,10,E,110,D
20223,05125281,31,3,1,,A,28,E,120,D
20223,05125281,31,4,1,,A,3,E,140,D
20223,05125281,31,5,1,,A,228,E,150,D
20223,05125281,31,6,1,,A,42,E,160,D
